"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"9606"	"Gene.title"	"Gene.symbol"
"1605993_s_at"	0.0774583727038257	0.00071646115711876	-4.63897713945375	-0.150612769026224	-2.2031523735	"HECTD1"	"HECT domain containing E3 ubiquitin protein ligase 1"	"HECTD1"
"1604103_at"	0.17176740342193	0.00400093855668527	3.62297522522232	-1.76841815164253	0.423945875000001	"HERPUD1"	"homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1"	"HERPUD1"
"1600142_at"	0.180020032143177	0.00433584842066736	-3.5770942984301	-1.8442046618071	-1.20491663283333	"HMGB2"	"high mobility group box 2"	"HMGB2"
"1588090_s_at"	0.228096877917559	0.00750688926195455	-3.26634929240638	-2.36105543733961	-0.432669006333327	"HNRNPD"	"heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa)"	"HNRNPD"
"1583210_s_at"	0.162497718156069	0.00353359316861773	-3.69408923717518	-1.65129624048077	-0.432069912666663	"HNRNPF"	"heterogeneous nuclear ribonucleoprotein F"	"HNRNPF"
"1595484_at"	0.0870047816384887	0.000897574729826788	-4.50135348952391	-0.361608146763	-0.867137708833332	"HNRNPR"	"heterogeneous nuclear ribonucleoprotein R"	"HNRNPR"
"1584933_at"	0.180277224459505	0.00437602807004658	-3.5718365451322	-1.85289994497245	-0.735268801499997	"HNRNPU"	"heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A)"	"HNRNPU"
"1591620_s_at"	0.227294291710318	0.00743663660266052	3.27164076705768	-2.35221612950965	0.397073500500001	"HSBP1"	"heat shock factor binding protein 1"	"HSBP1"
"1597725_s_at"	0.00932291185718689	1.54825490062356e-06	9.27693010915173	5.21978065255398	0.807842725000002	"HSD17B10"	"hydroxysteroid (17-beta) dehydrogenase 10"	"HSD17B10"
"1604291_at"	0.190550692716076	0.00486875227907509	-3.51111850876441	-1.95346225222139	-0.597511255499998	"HSD17B4"	"hydroxysteroid (17-beta) dehydrogenase 4"	"HSD17B4"
"1588548_s_at"	0.0468435895673903	0.000154637111743284	-5.62236453557542	1.26859333136497	-1.03515989416666	"HSP90AB1"	"heat shock protein 90kDa alpha (cytosolic), class B member 1"	"HSP90AB1"
"1592312_at"	0.169453494328805	0.00386872033975683	-3.64218768597702	-1.73673339017768	-1.0928186855	"HSPA5"	"heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)"	"HSPA5"
"1588742_at"	0.239771623178244	0.00832170035127278	3.20841512214825	-2.45788395190668	0.138345439166667	"HSPE1"	"heat shock 10kDa protein 1 (chaperonin 10)"	"HSPE1"
"1601147_s_at"	0.0650137298503695	0.000438803680684949	4.94405384023863	0.306588897487508	0.707081017499999	"HSPG2"	"heparan sulfate proteoglycan 2"	"HSPG2"
"1584032_at"	0.156105898200991	0.00317902999863453	3.75484934774155	-1.55158628326432	0.792443646666666	"HTRA2"	"HtrA serine peptidase 2"	"HTRA2"
"1583488_at"	0.126570270802707	0.00186841072192345	4.06376583968565	-1.05061842524317	0.738481774833335	"HYKK"	"hydroxylysine kinase"	"HYKK"
"1588673_at"	0.112875508916158	0.00144439868391019	4.21574669846471	-0.808345829045805	0.721509045333334	"IAH1"	"isoamyl acetate-hydrolyzing esterase 1 homolog (S. cerevisiae)"	"IAH1"
"1584935_at"	0.0227864791861617	1.37092530554168e-05	7.39029531587144	3.42147076642886	1.1422185885	"IDH3B"	"isocitrate dehydrogenase 3 (NAD+) beta"	"IDH3B"
"1583519_s_at"	0.133090655523245	0.00210380411440582	3.99425137610475	-1.16240195888375	0.513596056666673	"IDH3G"	"isocitrate dehydrogenase 3 (NAD+) gamma"	"IDH3G"
"1599648_at"	0.0986086969299825	0.00117523851566282	4.33876457598158	-0.614504890438737	0.661090959000004	"IFRD2"	"interferon-related developmental regulator 2"	"IFRD2"
"1601383_at"	0.209272556609304	0.00604485675210508	3.38850356116757	-2.15726763506382	0.582107754833333	"IFT27"	"intraflagellar transport 27"	"IFT27"
"1585142_at"	0.043046396590362	0.000120565343231826	-5.79079265931865	1.49555634275255	-0.59518325033333	"IL13RA1"	"interleukin 13 receptor subunit alpha 1"	"IL13RA1"
"1584235_at"	0.0468435895673903	0.00015215970198599	5.6332126614191	1.28335465643033	0.514343464500004	"IL17RE"	"interleukin 17 receptor E"	"IL17RE"
"1606132_s_at"	0.227294291710318	0.00745046347768858	3.27059530592991	-2.35396248327269	0.555801821166668	"ILK"	"integrin-linked kinase"	"ILK"
"1583215_at"	0.11204342875622	0.00141841421911744	4.22652987970371	-0.791271678468415	0.484731869666667	"ING4"	"inhibitor of growth family, member 4"	"ING4"
"1586760_s_at"	0.0510123080395902	0.000228257306077704	5.36411213532866	0.911361600410243	0.757186093666669	"INO80E"	"INO80 complex subunit E"	"INO80E"
"1586794_at"	0.076101859439321	0.000678557146651097	4.67240772666378	-0.0997966434697783	0.618178915000001	"IP6K3"	"inositol hexakisphosphate kinase 3"	"IP6K3"
"1604193_at"	0.159717343606595	0.00343840701940002	-3.70976026343216	-1.62554657008523	-0.978483080499998	"IPO9"	"importin 9"	"IPO9"
"1585207_at"	0.0338350671063138	6.79163309121843e-05	6.18980931529656	2.01439613338035	0.984508839666669	"ISOC2"	"isochorismatase domain containing 2"	"ISOC2"
"1605992_at"	0.186168186256985	0.00471006367605386	-3.52995643432994	-1.92223445323515	-0.570048976999999	"ITGB1"	"integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)"	"ITGB1"
"1591346_s_at"	0.0514695501053645	0.000232455627122459	5.35217598860677	0.894580859282031	1.10389482616667	"ITGB1BP2"	"integrin beta 1 binding protein (melusin) 2"	"ITGB1BP2"
"1601848_at"	0.0650137298503695	0.000453845322914428	4.92281851106909	0.275246125521403	0.67358905916667	"IVD"	"isovaleryl-CoA dehydrogenase"	"IVD"
"1586899_at"	0.152113336951213	0.00297064058697012	-3.79392148289025	-1.48765435980525	-1.29610569183333	"JAK1"	"Janus kinase 1"	"JAK1"
"1584524_at"	0.18999736454938	0.00484666885690302	3.5137019464644	-1.94917822287177	0.560681955833338	"KBTBD4"	"kelch repeat and BTB (POZ) domain containing 4"	"KBTBD4"
"1586162_at"	0.098149897291408	0.00115335261735816	4.35003640495235	-0.596849216254872	0.775098258333331	"KIAA0141"	"KIAA0141 ortholog"	"KIAA0141"
"1592914_s_at"	0.0650137298503695	0.000480273409466447	4.88724802215601	0.222581687857333	0.73499123866667	"KIAA2013"	"KIAA2013 ortholog"	"KIAA2013"
"1584537_at"	0.0259232251343484	2.49334745991726e-05	6.92533689143152	2.90302995893284	0.737267776500003	"KLHDC3"	"kelch domain containing 3"	"KLHDC3"
"1604450_s_at"	0.24584316947805	0.00885889126455658	-3.17329275217645	-2.51662162791743	-0.437295528333323	"KLHL41"	"kelch-like family member 41"	"KLHL41"
"1592276_at"	0.0650137298503695	0.00048598482384486	-4.87983250321492	0.211576826742169	-1.2064170035	"KPNA4"	"karyopherin alpha 4 (importin alpha 3)"	"KPNA4"
"1586936_at"	0.0650137298503695	0.000488397616918	4.87672739850871	0.206966126237318	0.396936640833333	"KRTCAP2"	"keratinocyte associated protein 2"	"KRTCAP2"
"1594385_at"	0.0650137298503695	0.000445732855708688	4.93417747598928	0.292020738141596	0.414250154166666	"KXD1"	"KxDL motif containing 1"	"KXD1"
"1582758_at"	0.153224134170793	0.00302437131805353	-3.78358213229786	-1.50455744436447	-0.997619699166663	"LGALS3"	"lectin, galactoside-binding, soluble, 3"	"LGALS3"
"1583970_at"	0.249212450135073	0.0091723663444919	-3.15378260684941	-2.54925792080122	-1.19279312783333	"LIFR"	"leukemia inhibitory factor receptor alpha"	"LIFR"
"1585821_at"	0.249212450135073	0.00917584699279587	3.15356979338486	-2.5496139368307	0.474933818333338	"LIG3"	"ligase III, DNA, ATP-dependent"	"LIG3"
"1585298_at"	0.180766418077535	0.00441465262230923	-3.5668288855369	-1.86118356641717	-1.01585642966667	"LIMS1"	"LIM and senescent cell antigen-like domains 1"	"LIMS1"
"1583331_s_at"	0.158213517357999	0.00331304143817695	3.73109765412044	-1.59052264060677	0.374089853333336	"ATP5F1"	"ATP synthase F(0) complex subunit B1, mitochondrial"	"LOC479901"
"1584743_at"	0.137796304335983	0.00232527011167666	3.93587016543959	-1.25672704274315	0.879542541833334	"HIST1H2BH"	"histone H2B type 2-F"	"LOC483164"
"1591712_at"	0.206070169081156	0.0056795700804817	-3.42376036618188	-2.09857607501457	-2.28027048649999	"AMY2A"	"pancreatic alpha-amylase"	"LOC607460"
"1602143_s_at"	0.141222784764863	0.00244079450513225	-3.90766868666845	-1.30243162285966	-0.385853831666664	"CST3"	"cystatin-C-like"	"LOC607874"
"1583348_x_at"	0.0504543871002489	0.00022142006737594	5.38405852722844	0.939350616405698	0.486765245000001	"COX6B1"	"cytochrome c oxidase subunit 6B1"	"LOC612644"
"1592037_at"	0.159717343606595	0.00343973704501303	3.70953822298232	-1.62591125673835	0.289913546333336	"LRWD1"	"leucine-rich repeats and WD repeat domain containing 1"	"LRWD1"
"1588212_at"	0.204703127295908	0.00559366068068666	3.43238929394817	-2.08422185708185	0.508343007500004	"LSM7"	"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated"	"LSM7"
"1588170_at"	0.0968209182596456	0.001113988513745	4.37088533396431	-0.564240019375722	1.07127859966667	"LSMEM1"	"leucine-rich single-pass membrane protein 1"	"LSMEM1"
"1589322_at"	0.23603137552556	0.00808387473572674	3.22470663768583	-2.43064660949395	0.998660404833336	"LSMEM2"	"leucine-rich single-pass membrane protein 2"	"LSMEM2"
"1589766_s_at"	0.0650137298503695	0.000481403495875334	4.88577339432692	0.220393999376086	0.8722362045	"MAP1LC3A"	"microtubule-associated protein 1 light chain 3 alpha"	"MAP1LC3A"
"1586793_at"	0.167326179625525	0.00373540076331342	3.66225794130532	-1.70366717939385	0.570573108000003	"MAP7D1"	"MAP7 domain containing 1"	"MAP7D1"
"1584429_at"	0.0786581669257277	0.000756577123464642	4.60556387929218	-0.201574782286706	0.579953195000001	"MARCH2"	"membrane-associated ring finger (C3HC4) 2, E3 ubiquitin protein ligase"	"MARCH2"
"1604693_s_at"	0.249212450135073	0.00917705380680431	3.15349602558413	-2.54973734322929	0.498893262833339	"MCCC2"	"methylcrotonoyl-CoA carboxylase 2 (beta)"	"MCCC2"
"1599600_s_at"	0.0834701382908771	0.000830757032293261	4.5484160762862	-0.289132134679746	0.682141631833339	"MEA1"	"male-enhanced antigen 1"	"MEA1"
"1586358_at"	0.219882540105142	0.00693310898838611	3.31112655838832	-2.28628541782893	0.646458849500002	"MED24"	"mediator complex subunit 24"	"MED24"
"1606091_at"	0.0930714795404505	0.00101194265380827	4.42874646542124	-0.47406829283171	0.742721033000004	"MED31"	"mediator complex subunit 31"	"MED31"
"1587299_at"	0.148354474614501	0.00283061772255797	-3.82180273669765	-1.44212722572408	-1.05432499966667	"MEF2C"	"myocyte enhancer factor 2C"	"MEF2C"
"1603352_s_at"	0.211500712119939	0.00630124646434777	3.3650353308702	-2.19636989579898	0.845831404166668	"METTL22"	"methyltransferase like 22"	"METTL22"
"1588826_at"	0.11204342875622	0.00142059793536341	-4.22561575849581	-0.792718494882971	-0.741243625666665	"MFAP1"	"microfibrillar-associated protein 1"	"MFAP1"
"1584348_at"	0.180020032143177	0.00433980234436169	3.57657468466865	-1.84506390651052	0.512099052333334	"MFSD11"	"major facilitator superfamily domain containing 11"	"MFSD11"
"1590193_s_at"	0.208133072716056	0.00583445165464144	3.40853604909692	-2.12391172867306	0.487090963166672	"MFSD5"	"major facilitator superfamily domain containing 5"	"MFSD5"
"1585570_s_at"	0.196769143102037	0.00518398194096447	3.47549854822582	-2.01257469951976	1.86122241716667	"MGP"	"matrix Gla protein"	"MGP"
"1584652_at"	0.159717343606595	0.00339310385094909	-3.71737681088306	-1.61303964937479	-2.13527216483333	"MGST1"	"microsomal glutathione S-transferase 1"	"MGST1"
"1605913_at"	0.154585328773793	0.00312234825399331	3.76520855595256	-1.53462135095102	0.611583345500003	"MIEN1"	"migration and invasion enhancer 1"	"MIEN1"
"1582972_at"	0.14369513022359	0.00265000428338573	-3.85995420913623	-1.37996069097037	-0.417975430499999	"MITF"	"microphthalmia-associated transcription factor"	"MITF"
"1583465_at"	0.11204342875622	0.00142431709523783	4.22406226173257	-0.795177535521708	0.707930126500001	"MLX"	"MLX, MAX dimerization protein"	"MLX"
"1585086_at"	0.0259232251343484	2.46029901271595e-05	6.93548873580427	2.91469878332107	1.1237494615	"MMACHC"	"methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria"	"MMACHC"
"1584483_at"	0.0727429761092399	0.000611394137389957	4.73677835284328	-0.0024400683392658	0.755686478500001	"MON1A"	"MON1 secretory trafficking family member A"	"MON1A"
"1599107_at"	0.202284670202922	0.00547198130236411	3.44484617200848	-2.06350731587297	0.708664495833334	"MPST"	"mercaptopyruvate sulfurtransferase"	"MPST"
"1583516_at"	0.0304616660179211	4.21458873329599e-05	6.53357658724333	2.44045830623039	0.588922895000001	"MRPL14"	"mitochondrial ribosomal protein L14"	"MRPL14"
"1602646_at"	0.15654890090011	0.00319474192444501	3.75201160743598	-1.55623537281276	0.367526345000005	"MRPL2"	"mitochondrial ribosomal protein L2"	"MRPL2"
"1583724_at"	0.0757242420510791	0.00064761124227384	4.70119242750425	-0.0561815257769815	0.577227832000005	"MRPL20"	"mitochondrial ribosomal protein L20"	"MRPL20"
"1587313_at"	0.168061802183241	0.00380217601225833	3.65211473972818	-1.72037404066683	0.56049520716667	"MRPL24"	"mitochondrial ribosomal protein L24"	"MRPL24"
"1584188_at"	0.116159326613679	0.00154178528618718	4.17706097383696	-0.86972911009417	0.736449069333336	"MRPL38"	"mitochondrial ribosomal protein L38"	"MRPL38"
"1604293_at"	0.0587869640514156	0.00028279099959011	5.22463689205483	0.713793189172835	0.406293871666673	"MRPL40"	"mitochondrial ribosomal protein L40"	"MRPL40"
"1586827_at"	0.0485865699458925	0.000179100151409349	5.52422424431904	1.13415520514335	0.769977927333336	"MRPL43"	"mitochondrial ribosomal protein L43"	"MRPL43"
"1584481_s_at"	0.113000619276696	0.00146962708966054	4.20546938404809	-0.824633537384964	0.316030910666672	"MRPL45"	"mitochondrial ribosomal protein L45"	"MRPL45"
"1584970_at"	0.141950369250946	0.00251411088315052	3.89048047115636	-1.33033122915714	0.652857214833336	"MRPL48"	"mitochondrial ribosomal protein L48"	"MRPL48"
"1595750_at"	0.0650137298503695	0.000481397541001005	4.88578115514893	0.220405513883128	0.456232479833334	"MRPL52"	"mitochondrial ribosomal protein L52"	"MRPL52"
"1596725_s_at"	0.0707189118106682	0.000571183643529921	4.77898707053063	0.0610447467920689	0.660572927833335	"MRPS12"	"mitochondrial ribosomal protein S12"	"MRPS12"
"1586347_at"	0.159485284727948	0.00336804536392814	3.72163498210256	-1.60604976616619	0.499471349833337	"MRPS16"	"mitochondrial ribosomal protein S16"	"MRPS16"
"1583538_at"	0.129512713278388	0.00201246583133299	4.02021547047304	-1.12058151928757	0.602279923500001	"MRPS18A"	"mitochondrial ribosomal protein S18A"	"MRPS18A"
"1588780_at"	0.19127435033745	0.00490333281873953	3.50709716143515	-1.96013161772022	0.309290575666669	"MRPS21"	"mitochondrial ribosomal protein S21"	"MRPS21"
"1598922_s_at"	0.129443199038041	0.00199631288150439	4.02493448706804	-1.11298929508888	0.555134094500003	"MRPS26"	"mitochondrial ribosomal protein S26"	"MRPS26"
"1592524_at"	0.0460158438838643	0.00014239837943403	-5.67786412069633	1.34390551116585	-0.674075039666667	"MRPS30"	"mitochondrial ribosomal protein S30"	"MRPS30"
"1587258_at"	0.12774925058121	0.00190943312196888	4.05101751784826	-1.07107433540375	0.316304962499999	"MRPS7"	"mitochondrial ribosomal protein S7"	"MRPS7"
"1598638_at"	0.0468435895673903	0.000154754467269846	5.62185525148939	1.26789985085154	0.695232187666669	"MSANTD4"	"Myb/SANT-like DNA-binding domain containing 4 with coiled-coils"	"MSANTD4"
"1604733_at"	0.180966005373274	0.00442709459889455	3.56522537797132	-1.86383647111397	1.91155614183334	"MSS51"	"MSS51 mitochondrial translational activator"	"MSS51"
"1584628_s_at"	0.043046396590362	0.000118318627083924	5.80363245811908	1.51266383740326	0.40142778666667	"MTCH2"	"mitochondrial carrier 2"	"MTCH2"
"1583935_at"	0.0492644368514673	0.000194413832191503	5.46979149402624	1.05889437464148	0.679891827333336	"MTFR1L"	"mitochondrial fission regulator 1-like"	"MTFR1L"
"1588830_at"	0.210982968364533	0.00613194342045541	-3.38041996439905	-2.17073332826508	-1.45853001016667	"MYBPC1"	"myosin binding protein C, slow type"	"MYBPC1"
"1585843_at"	0.152827213052862	0.00300261986545841	3.78774466814502	-1.49775111630761	0.857354569666669	"MZT2B"	"mitotic spindle organizing protein 2B"	"MZT2B"
"1597869_at"	0.241019233883053	0.00846636375451698	-3.19873520466514	-2.47407017635496	-0.771263440999998	"NAA35"	"N(alpha)-acetyltransferase 35, NatC auxiliary subunit"	"NAA35"
"1602035_s_at"	0.076101859439321	0.000686945209358757	4.66484319358219	-0.11127995077968	0.533919734333335	"NAPA"	"N-ethylmaleimide-sensitive factor attachment protein, alpha"	"NAPA"
"1604366_at"	0.211479021064455	0.00616489751640623	-3.37739165644287	-2.17577872604566	-0.721542768499998	"NDFIP1"	"Nedd4 family interacting protein 1"	"NDFIP1"
"1583579_s_at"	0.0679605455602725	0.000537136415794401	4.81725119091136	0.118352743864097	0.410509561666673	"NDUFA2"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2, 8kDa"	"NDUFA2"
"1604362_at"	0.123931409303032	0.00177244770550064	4.09476343562153	-1.00096428120417	0.485333793333341	"NDUFA9"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa"	"NDUFA9"
"1606098_at"	0.211500712119939	0.00633272738167006	3.36222127360358	-2.20106038028858	0.713768147666668	"NDUFAF1"	"NADH dehydrogenase (ubiquinone) complex I, assembly factor 1"	"NDUFAF1"
"1591238_at"	0.129443199038041	0.00199742986848314	4.02460688767895	-1.11351626865024	0.581471656666666	"NDUFAF6"	"NADH dehydrogenase (ubiquinone) complex I, assembly factor 6"	"NDUFAF6"
"1584664_s_at"	0.0305529527029132	4.85515076615524e-05	6.43044927812714	2.31464936956522	0.730206086000003	"NDUFB11"	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11, 17.3kDa"	"NDUFB11"
"1586082_s_at"	0.145968141699952	0.002722443490912	3.84433833764762	-1.40538767163408	0.269264791666671	"NDUFB8"	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa"	"NDUFB8"
"1584511_at"	0.0485865699458925	0.000174146299704219	5.54289794323782	1.15985982443725	0.411844086666672	"NDUFB9"	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa"	"NDUFB9"
"1585472_s_at"	0.232541157807522	0.00778929734470059	3.24557500807354	-2.39576653996486	0.311997335000001	"NDUFC2"	"NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 2, 14.5kDa"	"NDUFC2"
"1592387_x_at"	0.241019233883053	0.00845424403846886	3.19953970364178	-2.47272486806767	0.17481628	"NDUFS2"	"NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase)"	"NDUFS2"
"1585718_x_at"	0.0510123080395902	0.000226883388485688	5.36806893711119	0.916919119180689	0.536221945000001	"NDUFS3"	"NADH dehydrogenase (ubiquinone) Fe-S protein 3, 30kDa (NADH-coenzyme Q reductase)"	"NDUFS3"
"1583253_at"	0.209000521362507	0.00592257148381752	3.40005771156707	-2.13802639211756	0.33038508666667	"NDUFS7"	"NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase)"	"NDUFS7"
"1590366_s_at"	0.00932291185718689	1.55947172787804e-06	9.27013624509108	5.21409593364221	1.00883199683333	"NDUFV3"	"NADH dehydrogenase (ubiquinone) flavoprotein 3, 10kDa"	"NDUFV3"
"1583442_at"	0.12774925058121	0.00191934131618941	4.04798114495405	-1.07594944656341	0.693247694833339	"NEDD8"	"neural precursor cell expressed, developmentally down-regulated 8"	"NEDD8"
"1606137_at"	0.0259232251343484	2.28742077075414e-05	6.99109430619653	2.97833282958076	0.682000639166667	"NHP2"	"NHP2 ribonucleoprotein"	"NHP2"
"1584047_at"	0.0870445899702243	0.000902733170769691	4.49787437461858	-0.366979113016397	0.900595618500001	"NIT1"	"nitrilase 1"	"NIT1"
"1591912_s_at"	0.233718569388821	0.00794602086367715	3.23437445570354	-2.4144861399157	1.05369872016667	"NME6"	"NME/NM23 nucleoside diphosphate kinase 6"	"NME6"
"1587685_at"	0.11204342875622	0.00141649383355368	4.22733498424878	-0.789997500607107	0.313517064500002	"NOL7"	"nucleolar protein 7, 27kDa"	"NOL7"
"1589656_s_at"	0.0639510395388468	0.00037975359070448	5.03557330748473	0.440830012633537	0.494105571666671	"NOP10"	"NOP10 ribonucleoprotein"	"NOP10"
"1604130_s_at"	0.0650560388205702	0.000497857027732378	-4.86470796484687	0.189104126772667	-0.681587057166661	"NPM1"	"nucleophosmin (nucleolar phosphoprotein B23, numatrin)"	"NPM1"
"1584669_at"	0.0676142057274656	0.000531571558431127	4.82374775464107	0.128059476992476	0.770049918833335	"NPRL2"	"NPR2-like, GATOR1 complex subunit"	"NPRL2"
"1603760_at"	0.141222784764863	0.00245525321079038	3.90423697181759	-1.30799930439163	0.892366029666667	"NQO2"	"NAD(P)H dehydrogenase, quinone 2"	"NQO2"
"1588306_at"	0.204476012880326	0.00556542384349917	-3.43525512449869	-2.07945547838603	-0.495983700499997	"NR2F2"	"nuclear receptor subfamily 2, group F, member 2"	"NR2F2"
"1601499_at"	0.177377365327105	0.004235456680541	3.59045341212536	-1.82212085959543	0.415224654166669	"NR2F6"	"nuclear receptor subfamily 2, group F, member 6"	"NR2F6"
"1595955_at"	0.0650137298503695	0.000423044530987459	4.96714309263691	0.340585000801064	0.835801178166667	"NSUN3"	"NOP2/Sun domain family, member 3"	"NSUN3"
"1588825_at"	0.116159326613679	0.0015447106537511	4.17593872433818	-0.871512768353739	0.633767489833335	"NTPCR"	"nucleoside-triphosphatase, cancer-related"	"NTPCR"
"1604339_at"	0.141962479726694	0.00254117824134881	-3.88426590257465	-1.3404266257813	-1.132575881	"NUCKS1"	"nuclear casein kinase and cyclin-dependent kinase substrate 1"	"NUCKS1"
"1585352_s_at"	0.227294291710318	0.00747093017352644	3.26905142385508	-2.35654146937791	0.505664375833338	"NUDT2"	"nudix (nucleoside diphosphate linked moiety X)-type motif 2"	"NUDT2"
"1586622_at"	0.0650137298503695	0.000422178640123026	4.96843795450919	0.342488961197921	0.898785616333337	"NUDT3"	"nudix (nucleoside diphosphate linked moiety X)-type motif 3"	"NUDT3"
"1584087_at"	0.232866220042243	0.0078280001579335	3.24278786067517	-2.40042442043008	0.543363682333338	"NUDT8"	"nudix (nucleoside diphosphate linked moiety X)-type motif 8"	"NUDT8"
"1585392_at"	0.211479021064455	0.00616456747662119	3.37742190325221	-2.17572833029037	0.766415428333334	"NUP93"	"nucleoporin 93kDa"	"NUP93"
"1585871_s_at"	0.0149630122167687	6.25727103114153e-06	8.03236231023966	4.08586249954803	0.771822803500005	"PAM16"	"presequence translocase-associated motor 16 homolog (S. cerevisiae)"	"PAM16"
"1602065_at"	0.0790264670377818	0.000773311307106634	4.59217270692942	-0.222047084579533	0.545203876333339	"PARK7"	"parkinson protein 7"	"PARK7"
"1584141_at"	0.0460158438838643	0.000141157432894255	5.68377288744234	1.35189324530876	1.402878935	"PARVB"	"parvin, beta"	"PARVB"
"1587633_x_at"	0.120609201071079	0.00164927900097197	4.13721628478266	-0.933157800841224	0.43725809783334	"PCBD1"	"pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha"	"PCBD1"
"1583166_at"	0.241019233883053	0.00843508886399033	3.20081360348187	-2.47059463816044	0.613371182833338	"PCCB"	"propionyl CoA carboxylase, beta polypeptide"	"PCCB"
"1603280_at"	0.173447187113913	0.00406320052632889	3.61415339013573	-1.78297710627105	0.640118828500002	"PCDH12"	"protocadherin 12"	"PCDH12"
"1606124_at"	0.124623323213599	0.00179797794123245	-4.08634916302876	-1.01443093804069	-0.649160920999995	"PDE4DIP"	"phosphodiesterase 4D interacting protein"	"PDE4DIP"
"1605767_at"	0.15165249823561	0.00295529896616042	3.79690919048724	-1.48277196533757	0.54262069266667	"PDK2"	"pyruvate dehydrogenase kinase, isozyme 2"	"PDK2"
"1588415_at"	0.133225308548677	0.00211357642510958	-3.99154315562186	-1.16676873357625	-0.454553766666663	"PDLIM3"	"PDZ and LIM domain 3"	"PDLIM3"
"1586831_at"	0.24584316947805	0.00887476653111726	3.17228798653013	-2.51830226536891	0.783303026666671	"PGAM2"	"phosphoglycerate mutase 2 (muscle)"	"PGAM2"
"1583185_at"	0.197753323648344	0.00524322845156789	3.46905252680728	-2.02328077468621	0.392694850833334	"PIGC"	"phosphatidylinositol glycan anchor biosynthesis, class C"	"PIGC"
"1583802_at"	0.211500712119939	0.00632638730133659	3.3627868578445	-2.20011763222375	0.625156824000006	"PIN1"	"peptidylprolyl cis/trans isomerase, NIMA-interacting 1"	"PIN1"
"1583741_at"	0.20620397254679	0.00573950826157039	-3.41781882128323	-2.10846223810749	-0.525506283333328	"PITHD1"	"PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1"	"PITHD1"
"1585848_at"	0.2347352527957	0.00802610311524068	3.22873765282603	-2.42390819546804	0.558014969500002	"PITPNA"	"phosphatidylinositol transfer protein, alpha"	"PITPNA"
"1588123_at"	0.043046396590362	0.000113282079783114	5.83338519709739	1.55220002652332	0.541710066500001	"PMPCA"	"peptidase (mitochondrial processing) alpha"	"PMPCA"
"1593522_s_at"	0.0763309200348055	0.000692669662842504	-4.65973634657223	-0.119037396776029	-0.581471648166664	"PNISR"	"PNN-interacting serine/arginine-rich protein"	"PNISR"
"1588036_at"	0.0650137298503695	0.000471491878332834	4.89883319972925	0.239756723597622	0.331607281666669	"POLE4"	"DNA polymerase epsilon 4, accessory subunit"	"POLE4"
"1585139_at"	0.0885531409594753	0.000942963660307491	4.47143624482938	-0.40785236397865	0.696490461999998	"POLR2C"	"RNA polymerase II subunit C"	"POLR2C"
"1586379_at"	0.0757242420510791	0.000651910671746159	4.6971076892114	-0.0623629338668028	0.444220500000004	"POLR2F"	"RNA polymerase II subunit F"	"POLR2F"
"1591430_at"	0.209000521362507	0.00595651830245394	3.39682594721052	-2.14340759332797	0.259811193666669	"POMT2"	"protein-O-mannosyltransferase 2"	"POMT2"
"1583669_at"	0.0931853542958311	0.00102308094260223	4.42214034790123	-0.484338851676028	1.1578328875	"POP5"	"POP5 homolog, ribonuclease P/MRP subunit"	"POP5"
"1583668_at"	0.14369513022359	0.00264443995607497	3.86117196508349	-1.37797893924855	0.747629039500001	"POP7"	"POP7 homolog, ribonuclease P/MRP subunit"	"POP7"
"1586293_at"	0.13346765182526	0.00222697248685981	3.9610365166354	-1.21601778391533	0.8186812805	"PPAPDC3"	"phosphatidic acid phosphatase type 2 domain containing 3"	"PPAPDC3"
"1582441_at"	0.249133683980212	0.00910562621999352	3.157879137551	-2.54240492262613	1.06933329116667	"PPARA"	"peroxisome proliferator-activated receptor alpha"	"PPARA"
"1585736_at"	0.150333568568121	0.00289635167780347	3.80854014467065	-1.46377373097908	1.1386947125	"PPOX"	"protoporphyrinogen oxidase"	"PPOX"
