"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"243758_at"	0.000155528300269713	9.67162726871555e-07	-8.16967089284713	5.92628719299027	-1.108317925	"CFAP100"	"cilia and flagella associated protein 100"
"243026_x_at"	0.000177174300002301	1.10825076544649e-06	8.07628222188702	5.78826303001098	1.426575	"XIAP"	"X-linked inhibitor of apoptosis"
"243735_at"	0.000183598999885426	1.15515420138247e-06	8.04799692109575	5.74623505738435	1.673753475	"ELP2"	"elongator acetyltransferase complex subunit 2"
"243109_at"	0.00018488780780287	1.16664460342003e-06	8.04125255124343	5.7361984675492	3.5767215	"MCTP2"	"multiple C2 and transmembrane domain containing 2"
"243228_at"	0.000185299731300959	1.1726329589416e-06	8.0377654050694	5.7310067645954	1.06677205	"GTF3C4"	"general transcription factor IIIC subunit 4"
"243946_at"	0.00018832978755026	1.19869713886585e-06	8.02280368949868	5.70871355929899	1.369950725	"SMOC2"	"SPARC related modular calcium binding 2"
"243645_at"	0.000199938242271656	1.27989729849254e-06	7.97830476154488	5.64223624975636	1.273231275	"NFASC"	"neurofascin"
"243118_at"	0.000203221244070836	1.30463020884981e-06	-7.96534142858243	5.6228213711332	-2.0585833	"CEP57L1"	"centrosomal protein 57 like 1"
"243336_at"	0.000207329650806284	1.34238127819706e-06	7.94604701102449	5.59388367234199	1.4928014	"LOC101928042///LOC101927579"	"uncharacterized LOC101928042///dynamin-1-like"
"243909_x_at"	0.000219455287034011	1.43694545511067e-06	-7.90012625889771	5.52481465275959	-2.942801125	"GUSBP4"	"glucuronidase, beta pseudogene 4"
"243737_at"	0.000237918768452199	1.5665433313725e-06	-7.84212692927882	5.43718004047494	-2.8796622	"ATP1B4"	"ATPase Na+/K+ transporting family member beta 4"
"243790_at"	0.000238513868044416	1.57482407615975e-06	7.83859490388456	5.43182889117057	2.801722475	"ZNF585A"	"zinc finger protein 585A"
"243501_at"	0.000244263812977902	1.62172408067633e-06	7.81895330724516	5.40204091341346	1.958054375	"ATP5F1"	"ATP synthase, H+ transporting, mitochondrial Fo complex subunit B1"
"243410_at"	0.000247590417810988	1.65286698675831e-06	7.80623921745953	5.38273167917947	1.2904691	"PTPN2"	"protein tyrosine phosphatase, non-receptor type 2"
"202825_at"	0.000254816482308629	1.70986981011202e-06	-7.78360960370887	5.34831021996801	-1.90294225	"SLC25A4"	"solute carrier family 25 member 4"
"243961_at"	0.000256093161614944	1.72660438408335e-06	-7.77711711389269	5.33842202010501	-2.2112858	"LOC100505622"	"uncharacterized LOC100505622"
"243100_at"	0.000256093161614944	1.73043750024935e-06	-7.77563933365045	5.33617054378169	-1.829872725	"NT5C1B-RDH14///NT5C1B"	"NT5C1B-RDH14 readthrough///5'-nucleotidase, cytosolic IB"
"243755_at"	0.000256093161614944	1.73304928756341e-06	-7.77463438966602	5.33463929203503	-1.06069645	"PRLR"	"prolactin receptor"
"202876_s_at"	0.000261024233054211	1.77119324120919e-06	7.76013712130368	5.31253453541854	2.216558275	"PBX2"	"PBX homeobox 2"
"243519_at"	0.000266712543775337	1.81466970799132e-06	7.74400965753537	5.28791114049174	2.36163675	"UBE3C"	"ubiquitin protein ligase E3C"
"243708_at"	0.000281810152719695	1.92254571494186e-06	-7.70569212038808	5.22926836163311	-2.0229895	"TMEM132E"	"transmembrane protein 132E"
"243884_at"	0.000296972814446792	2.03141897765158e-06	-7.6692547574186	5.17332039039828	-0.989231849999999	"TEX26"	"testis expressed 26"
"202883_s_at"	0.000314171323655735	2.16630249690374e-06	-7.62686922814388	5.10801454431458	-2.4860458	"PPP2R1B"	"protein phosphatase 2 scaffold subunit Abeta"
"243597_at"	0.000329422672916229	2.28351519040239e-06	-7.59223847237531	5.05447703216084	-1.470171825	"FANCB"	"Fanconi anemia complementation group B"
"243440_at"	0.000356015765593678	2.47436654642154e-06	-7.53967732568876	4.97290992056559	-2.43780705	"SIX3-AS1"	"SIX3 antisense RNA 1"
"243785_at"	0.000356849177348055	2.4866856254158e-06	7.536432845996	4.96786269323176	1.267129275	"LOC100272217"	"uncharacterized LOC100272217"
"202893_at"	0.000398023498587304	2.80272605315248e-06	-7.45853568710519	4.84625328658574	-1.2637382	"UNC13B"	"unc-13 homolog B"
"243083_at"	0.000405111100382306	2.86004361678226e-06	7.44540482093231	4.82567253863885	1.1920589	"LOC100287834///LOC100287704"	"uncharacterized LOC100287834///uncharacterized LOC100287704"
"243061_at"	0.000407480897322098	2.88422692754736e-06	7.43994766683813	4.81711230586601	1.123525175	"LINC01551"	"long intergenic non-protein coding RNA 1551"
"202854_at"	0.000458680844984205	3.28857597135452e-06	7.35523596989457	4.6837086029495	1.42634255	"HPRT1"	"hypoxanthine phosphoribosyltransferase 1"
"243426_at"	0.000463315691204611	3.34722813033053e-06	7.34386735842006	4.66573044026725	1.175968925	"LINC00667"	"long intergenic non-protein coding RNA 667"
"202838_at"	0.000519051430386135	3.77837163774452e-06	7.26623869325621	4.54249411418849	1.3839808	"FUCA1"	"fucosidase, alpha-L- 1, tissue"
"243483_at"	0.000525703787136633	3.83641172505746e-06	-7.25650705137891	4.52698641332341	-1.50094525	"TRPM8"	"transient receptor potential cation channel subfamily M member 8"
"243614_s_at"	0.00053009929887849	3.87818417103605e-06	7.24959850963802	4.51596947797927	1.1745416	"PRODH2"	"proline dehydrogenase 2"
"243541_at"	0.000530442320291148	3.89039543551441e-06	-7.24759374615002	4.51277128073568	-1.3221024	"IL31RA"	"interleukin 31 receptor A"
"202831_at"	0.000533396976398652	3.92182139025621e-06	-7.24246476712366	4.50458649682096	-1.8774245	"GPX2"	"glutathione peroxidase 2"
"243664_at"	0.00054674400529973	4.02995581409769e-06	7.22514134446673	4.47691502439556	2.837892	"TXNL1"	"thioredoxin like 1"
"243747_at"	0.000569584462578168	4.20872652732657e-06	7.19754831857029	4.43275369087515	1.67202575	"ZNF599"	"zinc finger protein 599"
"243900_at"	0.000590422894484649	4.39210405901902e-06	-7.17049794904221	4.38935843577288	-1.83464095	"WDR38"	"WD repeat domain 38"
"243967_at"	0.000681565319335809	5.14835805918041e-06	-7.07026665066144	4.22767725373917	-2.546366075	"AFF3"	"AF4/FMR2 family member 3"
"243772_at"	0.000682709769115804	5.16948960976576e-06	7.06769344858543	4.22350805650426	2.0327341	"SDCCAG8"	"serologically defined colon cancer antigen 8"
"243940_at"	0.000701508096852514	5.33749187545763e-06	-7.04762125258848	4.19095464235066	-1.52599035	"TSHZ2"	"teashirt zinc finger homeobox 2"
"243833_at"	0.000742475156363613	5.67635327590289e-06	7.00908414163598	4.12829687656507	1.5341377	"UNC5A"	"unc-5 netrin receptor A"
"243924_at"	0.000775907146195978	5.97452050385929e-06	6.97712620429948	4.07617879048994	1.829000375	"LINC00665"	"long intergenic non-protein coding RNA 665"
"243468_at"	0.000781302340759336	6.05893356162704e-06	-6.96838296618221	4.06189512589807	-1.175150375	"PATE1"	"prostate and testis expressed 1"
"243539_at"	0.00093466831152353	7.32731462391542e-06	6.85055443533571	3.8683554939935	2.421958025	"KIAA1841"	"KIAA1841"
"243613_at"	0.00095947728728164	7.54595763202753e-06	-6.83243019113755	3.83841246772782	-2.4350044	"DENND5B"	"DENN domain containing 5B"
"243482_at"	0.000964510745737208	7.60318484522609e-06	6.82777749220786	3.83071830281508	0.866978099999999	"EPS15L1"	"epidermal growth factor receptor pathway substrate 15 like 1"
"243912_x_at"	0.00106702239667313	8.46982570015802e-06	6.76149920789872	3.72078316787323	1.746486225	"APOBEC3F"	"apolipoprotein B mRNA editing enzyme catalytic subunit 3F"
"243355_at"	0.00107975450920476	8.59063944223266e-06	6.75282979470314	3.70635755033565	1.035242125	"DARS-AS1"	"DARS antisense RNA 1"
"243001_at"	0.00113686367621138	9.08659216286004e-06	-6.71853542549138	3.64918902715135	-1.780805425	"RBFA"	"ribosome binding factor A (putative)"
"243547_at"	0.00115685552831647	9.26753948610179e-06	-6.70651053155426	3.62910433349345	-2.57909625	"LINC00921///ZNF263"	"long intergenic non-protein coding RNA 921///zinc finger protein 263"
"233026_s_at"	0.00120865743838066	9.70462945494483e-06	6.67845243359671	3.58216071495147	1.07324825	"PDZD2"	"PDZ domain containing 2"
"243687_at"	0.00125399408573522	1.00915847777503e-05	6.65469881282689	3.54233203555601	0.842068099999999	"LINC00881"	"long intergenic non-protein coding RNA 881"
"243995_at"	0.00145853714948022	1.19067257667427e-05	6.55472577233341	3.37382994114777	1.635945025	"PTAR1"	"protein prenyltransferase alpha subunit repeat containing 1"
"243841_at"	0.00145853714948022	1.19243915101538e-05	-6.55383338394503	3.37231948623906	-1.029970725	"SYNE2"	"spectrin repeat containing nuclear envelope protein 2"
"243986_at"	0.00160935097527788	1.33045567594989e-05	-6.48809190174646	3.26073615800874	-2.546804425	"LINC00355"	"long intergenic non-protein coding RNA 355"
"202840_at"	0.00167468859114186	1.39672244638443e-05	6.45902838122429	3.21121188829791	1.388384225	"TAF15"	"TATA-box binding protein associated factor 15"
"243719_at"	0.00176896536143966	1.48829275951028e-05	-6.42116325082376	3.14651069530315	-2.10519175	"STK19"	"serine/threonine kinase 19"
"243287_s_at"	0.00178780184263291	1.50741042424101e-05	-6.41356664827599	3.13350578646674	-3.39886295	"OSTM1"	"osteopetrosis associated transmembrane protein 1"
"243337_at"	0.00193372456465908	1.63398399427982e-05	-6.36568750141785	3.05135220168391	-1.307647925	"FREM3"	"FRAS1 related extracellular matrix 3"
"243861_at"	0.00208681720044677	1.77097975492877e-05	-6.31806365089377	2.969315806816	-1.96679855	"FNIP1"	"folliculin interacting protein 1"
"202850_at"	0.00236804802933277	2.01830888279665e-05	6.24112822574733	2.83611231055768	1.125238175	"ABCD3"	"ATP binding cassette subfamily D member 3"
"243742_at"	0.00244739064964617	2.09040957180569e-05	-6.22055280393221	2.80034749860068	-1.038184975	"LOC100505797"	"myosin heavy chain IB-like"
"243893_at"	0.00247219680569059	2.1161190764759e-05	6.21339535573847	2.7878922546284	1.065360275	"KCNC3"	"potassium voltage-gated channel subfamily C member 3"
"243815_at"	0.00249226673284918	2.1378566030293e-05	6.20741439811344	2.77747879339883	1.751876775	"PGBD4"	"piggyBac transposable element derived 4"
"243285_at"	0.00251813059227951	2.16464815431435e-05	6.20012988248248	2.76478891505101	1.17876645	"LOC283335"	"uncharacterized LOC283335"
"243956_at"	0.0025513909028104	2.19941654930657e-05	-6.19081602692511	2.74855299846915	-0.744835	"SUSD3"	"sushi domain containing 3"
"243923_at"	0.00260937851837159	2.25740473560084e-05	-6.17561982003659	2.72203681600102	-1.223652275	"LOC101928767"	"uncharacterized LOC101928767"
"243569_at"	0.0026297589793781	2.27984591902189e-05	-6.1698483698453	2.71195759817646	-1.2957407	"TMEM174"	"transmembrane protein 174"
"243179_at"	0.00314220536152317	2.78413140682191e-05	-6.05383098308918	2.50835614302418	-3.4546706	"LOC101928433"	"uncharacterized LOC101928433"
"243650_at"	0.00314220536152317	2.79417259678837e-05	-6.05175070037989	2.5046882391292	-2.832623775	"PLEKHH2"	"pleckstrin homology, MyTH4 and FERM domain containing H2"
"243124_at"	0.00314220536152317	2.79881849302567e-05	6.05079083236437	2.50299561967711	2.08099605	"RRN3P2"	"RRN3 homolog, RNA polymerase I transcription factor pseudogene 2"
"202851_at"	0.00331355708073668	2.95750499387197e-05	-6.01896926873992	2.4468091697248	-2.1627809	"AAGAB"	"alpha- and gamma-adaptin binding protein"
"243021_at"	0.00333905563789091	2.99046401506642e-05	-6.0125842215835	2.43551828274224	-1.688566675	"LOC102724312"	"uncharacterized LOC102724312"
"243478_at"	0.00333905563789091	2.9924778464866e-05	-6.01219647761124	2.4348324397282	-2.3216128	"CHST2"	"carbohydrate sulfotransferase 2"
"243600_at"	0.00348455516231673	3.1483680844709e-05	5.98298131818822	2.38309643064348	1.16516445	"TPGS1"	"tubulin polyglutamylase complex subunit 1"
"243345_at"	0.00374512022669169	3.3958003387171e-05	-5.93958239869814	2.30602423491763	-1.16489575	"RNF14"	"ring finger protein 14"
"243075_at"	0.00374512022669169	3.40736809034336e-05	-5.93763512510029	2.30255995222395	-1.62352425	"ZNF316"	"zinc finger protein 316"
"243907_at"	0.00374512022669169	3.41119318315951e-05	-5.93699274283627	2.3014170117008	-0.825197200000001	"GREB1L"	"growth regulation by estrogen in breast cancer 1 like"
"243779_at"	0.00397754571059319	3.63744463703081e-05	-5.90027824927185	2.2359989825241	-0.770016225	"GALNT13"	"polypeptide N-acetylgalactosaminyltransferase 13"
"202853_s_at"	0.00412460572389688	3.77947410639659e-05	5.87843054341702	2.1969823619473	1.94465585	"RYK"	"receptor-like tyrosine kinase"
"243552_at"	0.00456182862058451	4.2277336197379e-05	5.81471598068785	2.08282317128494	2.62273745	"MBTD1"	"mbt domain containing 1"
"243843_at"	0.00467064444092002	4.33962025786442e-05	5.79991275734697	2.05622015020955	1.8310593	"N4BP2L1"	"NEDD4 binding protein 2 like 1"
"243696_at"	0.00508977385368569	4.73835371106725e-05	-5.75022142282587	1.96670065779952	-1.19306155	"CEP104"	"centrosomal protein 104"
"243812_at"	0.00512068208386272	4.78585924984701e-05	-5.74459422798598	1.95654201574118	-1.009922625	"IFT27"	"intraflagellar transport 27"
"243402_at"	0.00668555950105764	6.30955409702011e-05	5.58964523143153	1.67513712781341	1.09734835	"LOC643406///LINC00654"	"uncharacterized LOC643406///long intergenic non-protein coding RNA 654"
"33646_g_at"	0.00669574946791067	6.33141742095988e-05	-5.58771765294924	1.67161616842882	-2.1274255	"GM2A"	"GM2 ganglioside activator"
"243594_x_at"	0.00748624877208614	7.17474962336194e-05	-5.51822601758846	1.54435235670682	-1.68489685	"SPIRE2"	"spire type actin nucleation factor 2"
"243935_at"	0.00751925336248547	7.22013354422473e-05	-5.51473139441634	1.5379356353898	-1.333584925	"FRAS1"	"Fraser extracellular matrix complex subunit 1"
"243099_at"	0.00785829524479651	7.57443364244675e-05	5.48821174917573	1.48918884780522	0.818717775000001	"NFAM1"	"NFAT activating protein with ITAM motif 1"
"243035_at"	0.00807782865471282	7.81558547479301e-05	-5.47089008027588	1.45729953891729	-0.802114925000001	"LOC101927038"	"uncharacterized LOC101927038"
"243980_at"	0.00871832927076562	8.4671839831304e-05	5.42673389617957	1.37583109156281	1.0130359	"ZNF594"	"zinc finger protein 594"
"202807_s_at"	0.00912292724638491	8.89349834901355e-05	-5.39971843375275	1.32586301070825	-1.3826289	"TOM1"	"target of myb1 membrane trafficking protein"
"243219_x_at"	0.0092898615254076	9.09021658178887e-05	-5.38770356249924	1.30361001530333	-2.03644445	"MRPL50"	"mitochondrial ribosomal protein L50"
"243296_at"	0.00933251366559113	9.16609023945576e-05	5.38314159391232	1.29515584794694	1.991005325	"NAMPT"	"nicotinamide phosphoribosyltransferase"
"243481_at"	0.00937135041416549	9.23851462868807e-05	-5.3788235152336	1.28715119818854	-1.85468095	"RHOJ"	"ras homolog family member J"
"243529_at"	0.00952253119071308	9.44622015897467e-05	-5.36663233330789	1.26453889458793	-1.49858485	"MARS2"	"methionyl-tRNA synthetase 2, mitochondrial"
"202839_s_at"	0.00952253119071308	9.45721890545442e-05	-5.36599456202471	1.26335542876116	-1.47307925	"NDUFB7"	"NADH:ubiquinone oxidoreductase subunit B7"
"243338_at"	0.0102674536146009	0.000102345902514083	5.32276955496873	1.18302536400219	1.64592925	"CSNK1A1"	"casein kinase 1 alpha 1"
"243704_at"	0.0105875099080552	0.00010572986574848	5.30500946436032	1.14995117302	0.656206425000001	"GPATCH2"	"G-patch domain containing 2"
"243386_at"	0.0106605166194266	0.000106653911126225	-5.30026241973263	1.1411041388933	-0.936421325	"CASZ1"	"castor zinc finger 1"
"1553002_at"	0.0106784164220533	0.000107028298112212	-5.2983512606498	1.13754152540908	-0.78744325	"DEFB105B///DEFB105A"	"defensin beta 105B///defensin beta 105A"
"243387_at"	0.0107007685115688	0.000107448045959786	5.29621679028158	1.13356209260076	1.2318364	"MESP1"	"mesoderm posterior bHLH transcription factor 1"
"243553_x_at"	0.0107509020459	0.000108148077279287	-5.2926762504186	1.12695997158712	-1.964779225	"TRAF3IP2-AS1"	"TRAF3IP2 antisense RNA 1"
"243362_s_at"	0.0107634287668383	0.000108470951084187	-5.2910512744286	1.12392931742571	-3.674061925	"LEF1-AS1"	"LEF1 antisense RNA 1"
"202844_s_at"	0.0115505609031736	0.000116825974932876	5.25066395779129	1.04849913206419	3.368127175	"RALBP1"	"ralA binding protein 1"
"32069_at"	0.0125383148173096	0.000127504399422481	5.203207545991	0.959607794495398	0.989249774999998	"N4BP1"	"NEDD4 binding protein 1"
"32029_at"	0.0135489429606133	0.000138277277951938	5.15934155860026	0.87719639510987	1.7597607	"LOC101060747///PDPK1"	"3-phosphoinositide-dependent protein kinase 1-like///3-phosphoinositide dependent protein kinase 1"
"243852_at"	0.0135495938169864	0.000138531741082677	5.15834880229636	0.875328592258514	2.063118625	"LUC7L2"	"LUC7 like 2, pre-mRNA splicing factor"
"243672_at"	0.014281560156762	0.000147060235359067	-5.12612707092247	0.814641156943363	-1.8148659	"SALL3"	"spalt like transcription factor 3"
"243045_at"	0.0146816761124637	0.000151717366319927	5.10934066484316	0.782975814862721	0.547643425000001	"SMYD1"	"SET and MYND domain containing 1"
"243224_at"	0.0151105871791541	0.000156702385561598	5.09195462978796	0.75014400823081	0.789574400000001	"LOC100506302"	"uncharacterized LOC100506302"
"202830_s_at"	0.0154303184031872	0.000160300335674628	-5.07975896096712	0.727092342893022	-1.73541415	"SLC37A4"	"solute carrier family 37 member 4"
"243115_at"	0.0160859303967279	0.000167699685891813	-5.05554615275837	0.681274604489389	-0.858882299999999	"THCAT158"	"thyroid cancer-associated transcript 158"
"237553_at"	0.0163960475820274	0.000171617685593292	5.04316998959138	0.657828786236119	0.793707850000001	"LZTFL1"	"leucine zipper transcription factor like 1"
"243622_at"	0.0187326110974026	0.000198032907440306	4.96667984437355	0.512531170278112	0.90235845	"LOC145694"	"uncharacterized LOC145694"
"243370_at"	0.0195700342630201	0.000207243709890968	4.9424718626161	0.466408068186717	1.371278675	"CAPRIN1"	"cell cycle associated protein 1"
"243487_at"	0.0198643002432744	0.000211449890106734	-4.93178519753423	0.446026043186896	-1.316990225	"AFF4"	"AF4/FMR2 family member 4"
"243746_at"	0.020219979696195	0.000215605819165645	-4.9214401558908	0.426283469077314	-2.471195675	"IGHMBP2"	"immunoglobulin mu binding protein 2"
"211949_s_at"	0.0208705717789339	0.000222924808758983	-4.90371352562716	0.392426268082897	-0.94705825	"NOLC1"	"nucleolar and coiled-body phosphoprotein 1"
"243152_at"	0.0210950329109301	0.00022570817106345	-4.89712977417506	0.379842738037433	-0.97097855	"COPS8"	"COP9 signalosome subunit 8"
"202863_at"	0.0216375140892303	0.000231908244285121	4.88276116729597	0.352363529827584	0.898782650000001	"SP100"	"SP100 nuclear antigen"
"202811_at"	0.0220238268868203	0.000236451511340896	-4.87248224329931	0.332691826129598	-0.886171124999999	"STAMBP"	"STAM binding protein"
"243206_at"	0.0226731597353424	0.000244666927185222	4.85440354666526	0.298065255177202	1.262541725	"CEP95"	"centrosomal protein 95"
"230113_at"	0.027036715628701	0.000293732219176011	4.75801183746773	0.112858951843287	0.709162525000001	"MBNL3"	"muscleblind like splicing regulator 3"
"202809_s_at"	0.0277534751134048	0.00030202684394103	-4.74337641071471	0.0846543347176221	-0.7286535	"INTS3"	"integrator complex subunit 3"
"243038_at"	0.0281357015364837	0.000306701017206114	-4.73531080938461	0.069101453033686	-1.78321415	"RBM43"	"RNA binding motif protein 43"
"243595_at"	0.0292332132437393	0.000319199420329444	-4.71435201695579	0.0286560775385754	-1.077298175	"SHB"	"SH2 domain containing adaptor protein B"
"243766_s_at"	0.0323901342090457	0.00035781693758141	4.6545726530139	-0.0869418766280683	1.28321265	"TEAD2"	"TEA domain transcription factor 2"
"209637_s_at"	0.0324487025157975	0.00035965091402969	-4.65190165904711	-0.0921149861202979	-0.618524775	"RGS12"	"regulator of G-protein signaling 12"
"243433_at"	0.0336417538195864	0.00037348961259239	-4.6321886966759	-0.130315545640351	-0.753708899999999	"ARHGAP30"	"Rho GTPase activating protein 30"
"243406_at"	0.0344402746542547	0.000384244490884232	-4.61738166929083	-0.159033335501995	-1.556275675	"TMCO5B"	"transmembrane and coiled-coil domains 5B (pseudogene)"
"243237_at"	0.0349743093323198	0.000390842304564195	-4.60850788556574	-0.176253601933029	-1.6929242	"CFAP221"	"cilia and flagella associated protein 221"
"230986_at"	0.0380345294972274	0.000427568076963214	4.56177313489667	-0.267065484304928	1.47994195	"KLF8"	"Kruppel like factor 8"
"243752_s_at"	0.0412168261575956	0.000466634026365828	-4.51639502658501	-0.355428495488734	-2.329272625	"CYTH3"	"cytohesin 3"
"243630_at"	0.0413371940073205	0.000469785930931203	-4.51290591046838	-0.362230159833481	-1.30139175	"NDUFB1"	"NADH:ubiquinone oxidoreductase subunit B1"
"202859_x_at"	0.0413371940073205	0.000470367023206588	-4.51226527925514	-0.363479116838048	-1.9721578	"CXCL8"	"C-X-C motif chemokine ligand 8"
"243570_at"	0.0413371940073205	0.000471020976068782	-4.51154529521094	-0.364882820069805	-0.666305274999999	"SPCS2"	"signal peptidase complex subunit 2"
"243194_at"	0.0431716392916142	0.000494292568752638	4.4865718834186	-0.413599143727109	0.881666225000001	"ZNF551"	"zinc finger protein 551"
"243243_at"	0.0447535243011462	0.000514041394807861	-4.46630957441658	-0.453163980230468	-0.5834308	"GPC3"	"glypican 3"
"243999_at"	0.0503903736692487	0.000584316358597232	4.4001888606694	-0.582505707685043	0.698528725	"SLFN5"	"schlafen family member 5"
"243225_at"	0.056520443664985	0.000659534395212811	-4.33791380120344	-0.704634019216422	-1.08557055	"FGF14-AS2"	"FGF14 antisense RNA 2"
"243628_at"	0.0570892801224559	0.000667216277974381	4.33196867696124	-0.71630799632347	0.591561649999999	"COPS7B"	"COP9 signalosome subunit 7B"
"243773_at"	0.0594659371084427	0.000697168096689745	-4.30944050091699	-0.760567589472831	-1.171687075	"PDCD2"	"programmed cell death 2"
"243309_at"	0.0614971577866528	0.000724356097203556	-4.28983422440785	-0.799115459458924	-1.434872975	"C15orf65"	"chromosome 15 open reading frame 65"
"219012_s_at"	0.0661427538403139	0.000780284887553771	4.25177003706973	-0.874027103098513	0.8699834	"EMSY"	"EMSY, BRCA2 interacting transcriptional repressor"
"243840_at"	0.0686047835857362	0.000810584182832841	4.23229976115621	-0.912381560004217	0.6723747	"CLSPN"	"claspin"
"243198_at"	0.0692596259259374	0.00082112381492933	4.2257012420748	-0.925385366326636	1.127659025	"TEX9"	"testis expressed 9"
"243231_at"	0.0692596259259374	0.000822121577063254	-4.22508107392445	-0.926607680100086	-0.912985625000001	"SLC38A11"	"solute carrier family 38 member 11"
"243762_at"	0.072573687973607	0.000862787328447088	4.20043943876506	-0.975193792248323	0.763819799999999	"LINC01297"	"long intergenic non-protein coding RNA 1297"
"243221_at"	0.0750682339977148	0.000897935528751815	-4.18008030799597	-1.01536325619536	-0.706423399999998	"FAM20A"	"family with sequence similarity 20 member A"
"243681_at"	0.0757835115744534	0.000907877459190983	-4.1744693179648	-1.02643819163301	-1.3060789	"SHANK2"	"SH3 and multiple ankyrin repeat domains 2"
"1562481_at"	0.0816538392881789	0.000985670487978017	4.13261947574176	-1.10909617223805	1.449995325	"PCBP1-AS1"	"PCBP1 antisense RNA 1"
"243721_at"	0.0858858600060543	0.0010398982958209	-4.10539745923615	-1.16291229024258	-0.891608675	"C18orf61"	"uncharacterized LOC497259"
"202877_s_at"	0.0864252309313835	0.00104800965903077	-4.10145068497525	-1.17071789365723	-1.522939625	"CD93"	"CD93 molecule"
"202806_at"	0.0875381443861204	0.00106310613392563	4.09418749077835	-1.18508442917814	0.8188603	"DBN1"	"drebrin 1"
"243060_at"	0.0891001606975892	0.00108533529080191	-4.08368208048811	-1.20586853242756	-0.563023375	"LINC01532"	"long intergenic non-protein coding RNA 1532"
"243601_at"	0.0905119431469179	0.00110418776550515	-4.0749431710142	-1.2231617232435	-1.380451975	"LOC285957"	"uncharacterized LOC285957"
"243864_at"	0.0933593817526502	0.00114233976026562	4.05771465652231	-1.25726501548604	0.65733275	"CCDC80"	"coiled-coil domain containing 80"
"243550_at"	0.095838037527523	0.00117442131035099	4.04367576690906	-1.2850642818043	0.552112800000001	"ZDHHC21"	"zinc finger DHHC-type containing 21"
"236826_at"	0.097519889137073	0.00120038199157293	4.0325987388048	-1.30700453348799	1.212179075	"TTC39B"	"tetratricopeptide repeat domain 39B"
"243335_at"	0.0978503166665929	0.00120623892882092	-4.03013345257798	-1.31188821842281	-1.1562056	"P4HA1"	"prolyl 4-hydroxylase subunit alpha 1"
"243502_at"	0.101194869466852	0.00125117021965417	-4.01161737366955	-1.34857608405783	-1.2073237	"GJC1"	"gap junction protein gamma 1"
"243015_at"	0.101534326535282	0.00125908136060212	-4.00842749825471	-1.35489789151969	-0.79642865	"CYP3A5"	"cytochrome P450 family 3 subfamily A member 5"
"243323_s_at"	0.101641954920586	0.00126227503230138	4.00714555098296	-1.35743861065235	0.903190425	"ZFHX3"	"zinc finger homeobox 3"
"223172_s_at"	0.103882905429877	0.00129390504979875	-3.99462475081112	-1.38225714162336	-0.623886474999998	"MTFP1"	"mitochondrial fission process 1"
"32042_at"	0.10556277297766	0.00131675923494767	-3.98577041703644	-1.39981157499977	-0.907498950000001	"ENOX2"	"ecto-NOX disulfide-thiol exchanger 2"
"216605_s_at"	0.106962888902843	0.00133813655252939	3.97762880971498	-1.41595545897716	0.678198249999999	"CEACAM21"	"carcinoembryonic antigen related cell adhesion molecule 21"
"243968_x_at"	0.109222631754196	0.00137040192745091	-3.96558791386954	-1.43983541984613	-1.1950559	"FCRL1"	"Fc receptor like 1"
"213679_at"	0.110051610344899	0.00138281584466293	3.9610319656909	-1.44887222758567	0.834920675000001	"TTC30A"	"tetratricopeptide repeat domain 30A"
"202892_at"	0.110893721084092	0.0013974535679367	3.95571306151918	-1.45942323769399	0.606649524999996	"CDC23"	"cell division cycle 23"
"243062_at"	0.112617011330968	0.00142122977262675	-3.94719320462317	-1.47632581523614	-0.856823649999999	"FLCN"	"folliculin"
"228941_at"	0.121605952741931	0.00153911878001675	3.90698429584073	-1.55612578931293	0.690744249999999	"ALG10B///ALG10"	"ALG10B, alpha-1,2-glucosyltransferase///ALG10, alpha-1,2-glucosyltransferase"
"243024_at"	0.12702479887448	0.00161467279776431	-3.88282939629952	-1.60408536140157	-1.0740814	"ZNF394"	"zinc finger protein 394"
"202847_at"	0.127938899562718	0.00163097234559149	-3.87776914846511	-1.61413426029078	-0.966088724999998	"PCK2"	"phosphoenolpyruvate carboxykinase 2, mitochondrial"
"243716_at"	0.128417908163142	0.00163942752442384	-3.87516441159681	-1.61930710569214	-1.233064125	"LINC-PINT"	"long intergenic non-protein coding RNA, p53 induced transcript"
"212812_at"	0.135090145674477	0.00173696154383461	3.84606718053319	-1.67710208731584	0.670941399999998	"SERINC5"	"serine incorporator 5"
"1569788_at"	0.138064646004496	0.00177773225033681	3.83439266810781	-1.70029537686819	1.066288575	"ST8SIA1"	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1"
"204764_at"	0.139647439958924	0.00180259354370763	-3.82740637358476	-1.71417587696965	-0.61550525	"CHURC1-FNTB///FNTB"	"CHURC1-FNTB readthrough///farnesyltransferase, CAAX box, beta"
"243103_at"	0.140191969617994	0.00181281614119655	-3.82456203498569	-1.71982728571611	-0.713573825	"SYNGR2"	"synaptogyrin 2"
"243722_at"	0.140981876822828	0.00182560893992797	-3.82102540069224	-1.72685438876056	-0.593432325000001	"PYDC1"	"pyrin domain containing 1"
