"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"9606"	"Gene.title"	"Gene.symbol"
"1368541_at"	0.000621247993391826	9.42889008910068e-06	-7.1367906739891	3.84732220508914	-1.87811789372423	"EMB"	"embigin"	"Emb"
"1372587_at"	0.00168683333547902	4.48028661727281e-05	-6.09717680983614	2.28541403892026	-0.891337976319564	"EMCN"	"endomucin"	"Emcn"
"1367575_at"	0.0022241918185948	6.76576565288491e-05	5.83755911174217	1.87072308597595	1.04068686706593	"ENO1"	"enolase 1"	"Eno1"
"1370047_at"	0.000454692831884309	5.30735708460093e-06	7.54588279894889	4.41975008222147	0.875370125764338	"ENPP1"	"ectonucleotide pyrophosphatase/phosphodiesterase 1"	"Enpp1"
"1370845_at"	0.00223214030942144	6.84018687057022e-05	5.83074854581934	1.85971128456957	0.610132973135014	"ENTPD2"	"ectonucleoside triphosphate diphosphohydrolase 2"	"Entpd2"
"1369703_at"	0.000298850177986539	2.49011911952008e-06	8.10819357334116	5.16964499793431	1.21445911515277	"EPAS1"	"endothelial PAS domain protein 1"	"Epas1"
"1387910_at"	5.44019475900868e-05	8.92150656643116e-08	10.9567609956314	8.39338405520888	1.87799862617728	"EPB41L1"	"erythrocyte membrane protein band 4.1-like 1"	"Epb41l1"
"1369663_at"	0.00127732488048116	2.81349092616995e-05	6.39756057460724	2.75285639709866	0.805434934947217	"EPHX2"	"epoxide hydrolase 2"	"Ephx2"
"1393583_at"	0.000453434286389576	5.26543778574665e-06	-7.55163288030302	4.42763196599129	-0.770312096438243	"ETAA1"	"Ewing tumor-associated antigen 1"	"Etaa1"
"1371519_at"	0.0013356772016794	3.02362374990289e-05	6.35052816810927	2.68054167740619	0.591635661245519	"ETFDH"	"electron transfer flavoprotein dehydrogenase"	"Etfdh"
"1368851_at"	0.000262050758353136	1.96333730011513e-06	-8.29066021341937	5.40412992912172	-0.968548906375732	"ETS1"	"ETS proto-oncogene 1, transcription factor"	"Ets1"
"1367522_at"	0.000260997243466001	1.90641801291764e-06	8.31344685418069	5.43311602467167	0.836640117314209	"F8A2"	"coagulation factor VIII-associated 1"	"F8a1"
"1367522_at"	0.000260997243466001	1.90641801291764e-06	8.31344685418069	5.43311602467167	0.836640117314209	"F8A1"	"coagulation factor VIII-associated 1"	"F8a1"
"1367522_at"	0.000260997243466001	1.90641801291764e-06	8.31344685418069	5.43311602467167	0.836640117314209	"F8A3"	"coagulation factor VIII-associated 1"	"F8a1"
"1367857_at"	0.000260997243466001	1.92573350056243e-06	8.30563380811967	5.42318468777342	1.72616533059703	"FADS1"	"fatty acid desaturase 1"	"Fads1"
"1384507_at"	0.000156683043340837	7.56642828492337e-07	9.05273807706904	6.33901532448278	1.36141303872072	"FAM105A"	"family with sequence similarity 105, member A"	"Fam105a"
"1376177_at"	0.00149151820541207	3.64498484232024e-05	-6.22940375289208	2.49281258364187	-1.32857246457106	"FAM117A"	"family with sequence similarity 117, member A"	"Fam117a"
"1392998_at"	0.00224341935613527	6.8819642617224e-05	-5.82695948993754	1.85358193158392	-1.251568403405	"FAM124A"	"family with sequence similarity 124 member A"	"Fam124a"
"1393203_at"	0.00136399733236931	3.12688225878324e-05	6.32866883203339	2.64682144846471	0.74060775206762	"FAM136A"	"family with sequence similarity 136, member A"	"Fam136a"
"1384617_at"	0.000958816402082705	1.80670250368329e-05	6.69119374902693	3.19702906160065	0.731624842685203	"FAM198B"	"family with sequence similarity 198, member B"	"Fam198b"
"1392227_at"	0.00034036082786082	3.0644403936149e-06	7.95120592990121	4.96447932601147	0.93536593696325	"FAM206A"	"family with sequence similarity 206, member A"	"Fam206a"
"1391214_at"	0.000356816707539407	3.40765176176738e-06	-7.871728144353	4.85938569491873	-1.702347628254	"FAM26F"	"family with sequence similarity 26, member F"	"Fam26f"
"1390334_at"	0.000344666030246439	3.13645090066376e-06	7.93376928748927	4.94149374098822	2.00744434744623	"FAM57B"	"family with sequence similarity 57, member B"	"Fam57b"
"1377190_at"	0.00125740499148183	2.73322542281656e-05	-6.41651518713584	2.78190846973152	-0.897245169490944	"FAM65B"	"family with sequence similarity 65, member B"	"Fam65b"
"1367708_a_at"	0.000203678363084287	1.21163050807399e-06	8.67026794506046	5.87859699040996	3.54979177476616	"FASN"	"fatty acid synthase"	"Fasn"
"1387351_at"	0.00141513396612939	3.33545515023906e-05	6.28675404289463	2.5819675445937	1.59114365423537	"FBN1"	"fibrillin 1"	"Fbn1"
"1393038_at"	0.000494964379162514	6.06953708210827e-06	-7.44902014241524	4.28629907699719	-1.02308118017523	"FCGR1A"	"Fc fragment of IgG receptor Ia"	"Fcgr1a"
"1371079_at"	0.000129204439975765	5.23607669498039e-07	-9.36054797722557	6.69722202546508	-1.52267680113222	"FCGR2B"	"Fc fragment of IgG, low affinity IIb, receptor"	"Fcgr2b"
"1372463_at"	0.000187941723271716	1.07571390534633e-06	-8.76576241985831	5.99518114111372	-0.81668618389924	"FCHO2"	"FCH domain only 2"	"Fcho2"
"1389074_at"	0.000436808631155708	4.79345587267313e-06	-7.61995547272721	4.52094164640615	-1.2087526741048	"FCHSD2"	"FCH and double SH3 domains 2"	"Fchsd2"
"1388740_at"	0.000480277106308921	5.81779228479608e-06	-7.4795086287467	4.32844228451236	-1.33266093812793	"FERMT3"	"fermitin family member 3"	"Fermt3"
"1390374_at"	0.000495533402418348	6.22280937750587e-06	7.43110940817368	4.26148228263444	0.67833031719289	"FGFRL1"	"fibroblast growth factor receptor-like 1"	"Fgfrl1"
"1392894_at"	0.000521039864618567	6.83444768803342e-06	-7.36403101352307	4.16814776738139	-2.04339140578256	"FGL2"	"fibrinogen-like 2"	"Fgl2"
"1374278_at"	0.000494964379162514	6.17752106122668e-06	7.43635232144863	4.26875132586792	1.95550258433955	"FITM2"	"fat storage-inducing transmembrane protein 2"	"Fitm2"
"1398828_at"	0.00207449623147098	6.11028826659191e-05	5.90119405666321	1.97328398008687	0.753330618754246	"FKBP1A"	"FK506 binding protein 1a"	"Fkbp1a"
"1393249_at"	0.000163573095947131	8.36300918215822e-07	-8.97039063990738	6.24134179074306	-0.913077619554482	"FLI1"	"Fli-1 proto-oncogene, ETS transcription factor"	"Fli1"
"1388684_at"	0.000521777980166835	6.91252219777922e-06	-7.3559311370836	4.15683543135439	-0.831029136316633	"FNBP4"	"formin binding protein 4"	"Fnbp4"
"1383287_at"	0.00197496127245048	5.7028046646533e-05	-5.94449476947585	2.04273231419453	-0.498119549879407	"FUBP1"	"far upstream element binding protein 1"	"Fubp1"
"1373683_at"	0.000371445386228583	3.63096554273415e-06	-7.82446929268527	4.79650112624741	-0.771325968513268	"FYN"	"FYN proto-oncogene, Src family tyrosine kinase"	"Fyn"
"1372016_at"	0.000283753960549726	2.24103700762262e-06	-8.18874525436665	5.27368366658959	-1.32147711280424	"GADD45B"	"growth arrest and DNA-damage-inducible, beta"	"Gadd45b"
"1393511_at"	0.000418265330635978	4.42487841342926e-06	-7.67849010492451	4.60038242082051	-0.942826319545395	"GAL3ST4"	"galactose-3-O-sulfotransferase 4"	"Gal3st4"
"1369269_at"	0.000855681333549184	1.53807474662849e-05	6.79984925321937	3.35821859239837	0.976810236871626	"GALNT1"	"polypeptide N-acetylgalactosaminyltransferase 1"	"Galnt1"
"1367930_at"	0.000307977652588388	2.64413753629054e-06	8.06257495494324	5.11035542218585	2.06818571387901	"GAP43"	"growth associated protein 43"	"Gap43"
"1389265_at"	0.00168505562739048	4.46472824518395e-05	6.09939329418987	2.28891179876183	1.24075361447055	"GBE1"	"glucan (1,4-alpha-), branching enzyme 1"	"Gbe1"
"1374903_at"	0.000766170629911897	1.3163445607546e-05	-6.90594274132608	3.51396880688589	-0.94449062954357	"GCNT2"	"glucosaminyl (N-acetyl) transferase 2, I-branching enzyme"	"Gcnt2"
"1395136_at"	0.0014129689583789	3.30923970188302e-05	-6.29186758585771	2.58989343859987	-0.711197809788189	"GFOD2"	"glucose-fructose oxidoreductase domain containing 2"	"Gfod2"
"1375574_at"	0.000340180113576526	3.03261099651948e-06	-7.95905276169376	4.9748103225182	-0.788109810946721	"GGA3"	"golgi associated, gamma adaptin ear containing, ARF binding protein 3"	"Gga3"
"1373142_at"	0.000747835428149939	1.25445784655239e-05	6.93896627435869	3.56212012820207	0.67775581363494	"GHITM"	"growth hormone inducible transmembrane protein"	"Ghitm"
"1368924_at"	0.000309462139087954	2.6668334440198e-06	8.05609296678849	5.10190912762538	0.932347579184706	"GHR"	"growth hormone receptor"	"Ghr"
"1372509_at"	9.70669632544991e-05	3.10943004543517e-07	9.80998760327673	7.20134867353572	0.819458219821097	"GID4"	"GID complex subunit 4"	"Gid4"
"1382328_at"	0.000766170629911897	1.31205430443249e-05	-6.90817839835018	3.51723351318686	-1.20208579358974	"GIMAP1"	"GTPase, IMAP family member 1"	"Gimap1"
"1392322_at"	0.0005849232083735	8.42617438989447e-06	-7.21566467282759	3.95949542108955	-2.00853217170121	"GIMAP7"	"GTPase, IMAP family member 7"	"Gimap7"
"1389315_at"	0.000905141739337108	1.67936841569668e-05	-6.74039534046733	3.27023025747207	-0.760088605574274	"GIT2"	"GIT ArfGAP 2"	"Git2"
"1373504_at"	0.000621126145028266	9.40706821146381e-06	-7.13841050050932	3.84963467428844	-1.44080378600893	"GLIPR1"	"GLI pathogenesis-related 1"	"Glipr1"
"1373675_at"	0.00157152886572982	4.03813446171977e-05	6.16356885654247	2.38987169778858	0.699591451841332	"GLRX2"	"glutaredoxin 2"	"Glrx2"
"1367870_at"	0.00183820253036294	5.05374180346737e-05	6.02070176100336	2.16428866786226	0.487538797893423	"GLRX3"	"glutaredoxin 3"	"Glrx3"
"1387663_at"	0.000192063863831162	1.11165939385862e-06	8.73930440097377	5.96298973260448	1.42238723145037	"GMFB"	"glia maturation factor, beta"	"Gmfb"
"1373490_at"	0.000500811613100091	6.34489133288646e-06	-7.41717600152016	4.24214594914622	-0.973070362990399	"GMFG"	"glia maturation factor, gamma"	"Gmfg"
"1368890_at"	9.20096395667081e-05	2.70480708525788e-07	9.93303386827055	7.33558981711261	0.990828590772201	"GNPAT"	"glyceronephosphate O-acyltransferase"	"Gnpat"
"1375530_at"	0.00174128626946054	4.68090717151359e-05	6.06930297476247	2.24136557508474	0.415518025981989	"GNPNAT1"	"glucosamine-phosphate N-acetyltransferase 1"	"Gnpnat1"
"1382986_at"	8.85331252600417e-05	2.53366608191379e-07	9.9911441196705	7.39843661587385	3.22522931172342	"GPAM"	"glycerol-3-phosphate acyltransferase, mitochondrial"	"Gpam"
"1370448_at"	8.54875214692313e-05	2.36403963032699e-07	-10.0530446041803	7.46499795930872	-0.935023382625458	"GPC2"	"glypican 2"	"Gpc2"
"1369560_at"	0.00222626484071216	6.79538810617379e-05	5.83483883233255	1.86632556206356	1.86990680894126	"GPD1"	"glycerol-3-phosphate dehydrogenase 1"	"Gpd1"
"1372490_at"	0.000153879863219297	7.12521312697473e-07	9.10243883474276	6.39758576391162	1.04722876377462	"GPD1L"	"glycerol-3-phosphate dehydrogenase 1-like"	"Gpd1l"
"1380833_at"	0.000526708980294058	7.11334035575112e-06	7.33553612085508	4.12831146542762	0.865162349357661	"GPLD1"	"glycosylphosphatidylinositol specific phospholipase D1"	"Gpld1"
"1368187_at"	6.13547263077254e-05	1.16838102775117e-07	-10.7002555699771	8.13789587306523	-2.40220864386327	"GPNMB"	"glycoprotein nmb"	"Gpnmb"
"1388243_at"	0.000199977145019451	1.16694973646286e-06	-8.70034088604964	5.91542987910925	-1.16759410191187	"GPR176"	"G protein-coupled receptor 176"	"Gpr176"
"1380799_at"	0.000408852150899821	4.2740237971721e-06	7.70396151606581	4.63480740027291	1.68415305750741	"GREM2"	"gremlin 2, DAN family BMP antagonist"	"Grem2"
"1382181_at"	0.0023663686098897	7.49425056990159e-05	-5.77405262524832	1.76777782559379	-1.14209622474034	"GSAP"	"gamma-secretase activating protein"	"Gsap"
"1368154_at"	0.00236808917399157	7.51568865471456e-05	-5.77228367519763	1.76490187852044	-1.11358791588779	"GUCY1A3"	"guanylate cyclase 1 soluble subunit alpha 3"	"Gucy1a3"
"1367901_at"	0.000378338838550733	3.7591787874908e-06	-7.79871552491317	4.76210775522929	-0.874434707241917	"GUSB"	"glucuronidase, beta"	"Gusb"
"1368328_at"	0.00070647039311162	1.1312976487012e-05	7.01016391961784	3.66540415897607	1.41920121334059	"GYS2"	"glycogen synthase 2"	"Gys2"
"1379293_at"	0.000873890706024065	1.58766599859673e-05	-6.77834541999524	3.32645295201107	-3.51368168681985	"GZMA"	"granzyme A"	"Gzma"
"1387390_at"	0.00135125001919075	3.07191151988121e-05	-6.34020914045113	2.6646322706264	-3.28199199908145	"GZMK"	"granzyme K"	"Gzmk"
"1385440_at"	0.00118571405459806	2.49658536458464e-05	-6.47602800682671	2.87278323380742	-2.43573529128193	"HCST"	"hematopoietic cell signal transducer"	"Hcst"
"1374105_at"	0.000558640025825974	7.77089024742018e-06	7.27280271707833	4.04021275373612	0.941119598537985	"HIGD1A"	"HIG1 hypoxia inducible domain family, member 1A"	"Higd1a"
"1372823_at"	0.000810084619160936	1.4248570265315e-05	-6.85183205289007	3.43473344071407	-1.0237716534803	"HNRNPU"	"heterogeneous nuclear ribonucleoprotein U"	"Hnrnpu"
"1367816_at"	0.00180367522900533	4.89921115180708e-05	-6.04037078281599	2.19552372055182	-1.12007124586255	"HOPX"	"HOP homeobox"	"Hopx"
"1382612_at"	0.00151157489032041	3.72481306101319e-05	-6.21544732961289	2.47104324322912	-0.828744116467034	"HOXA7"	"homeobox A9"	"Hoxa9"
"1387631_at"	0.000599953490441512	8.87419549191599e-06	7.17925439369717	3.9078217317812	0.639336003592078	"HPGD"	"hydroxyprostaglandin dehydrogenase 15 (NAD)"	"Hpgd"
"1381919_at"	0.000703288196683228	1.12333282781235e-05	-7.01504837005149	3.6724634575413	-0.841647194423182	"HPS6"	"Hermansky-Pudlak syndrome 6"	"Hps6"
"1386953_at"	3.94226148640307e-05	2.78882770188326e-08	12.121982538282	9.48029986934723	1.37561430508652	"HSD11B1"	"hydroxysteroid 11-beta dehydrogenase 1"	"Hsd11b1"
"1389430_at"	0.000627207250578257	9.55967191144712e-06	7.12716551207039	3.83357368363902	1.3817952519805	"HSD17B7"	"hydroxysteroid (17-beta) dehydrogenase 7"	"Hsd17b7"
"1373480_at"	0.000765781459728261	1.30260906201566e-05	6.91312778808834	3.52445851413022	0.920375519513892	"HSPA12A"	"heat shock protein family A (Hsp70) member 12A"	"Hspa12a"
"1369456_at"	0.000146562939044912	6.22087782691674e-07	-9.21547838834857	6.52974243028935	-0.98393368143752	"HTR2B"	"5-hydroxytryptamine receptor 2B"	"Htr2b"
"1367911_at"	0.0010661548554424	2.13589505947879e-05	6.57932058305874	3.02928120674709	0.937105082940767	"IDH3A"	"isocitrate dehydrogenase 3 (NAD+) alpha"	"Idh3a"
"1375066_at"	0.000830273585989304	1.4790558109202e-05	-6.82642065334498	3.39737822095685	-1.14140073842155	"IFITM10"	"interferon induced transmembrane protein 10"	"Ifitm10"
"1386872_at"	0.00120522382429309	2.5577919676949e-05	6.46007992856288	2.8484816576371	0.66175430561109	"IGF2R"	"insulin-like growth factor 2 receptor"	"Igf2r"
"1386881_at"	0.000286038491659956	2.32701174925138e-06	-8.15990728133912	5.23653266219936	-1.75623019014561	"IGFBP3"	"insulin-like growth factor binding protein 3"	"Igfbp3"
"1390901_at"	0.000150124917069264	6.71281593270685e-07	-9.15196282149689	6.45566507587319	-1.69610546499857	"IGSF10"	"immunoglobulin superfamily, member 10"	"Igsf10"
"1387687_at"	0.000514840145075077	6.63850600260799e-06	-7.38480039125766	4.19711302385136	-0.994503234519297	"IGSF6"	"immunoglobulin superfamily, member 6"	"Igsf6"
"1386550_at"	0.000283753960549726	2.26497789619421e-06	8.18059793340351	5.26319850479179	0.683319498553453	"IKZF5"	"IKAROS family zinc finger 5"	"Ikzf5"
"1376895_at"	0.00182239962736641	4.99072226732676e-05	-6.0286453188473	2.17691014824272	-0.768608916946169	"IL16"	"interleukin 16"	"Il16"
"1369031_at"	0.000494964379162514	6.16432505061225e-06	-7.43788768496573	4.27087931827788	-1.24785400742241	"IL18BP"	"interleukin 18 binding protein"	"Il18bp"
"1398256_at"	0.000575062002394522	8.15629868046492e-06	-7.23860429115263	3.99195629102801	-1.43536155932648	"IL1B"	"interleukin 1 beta"	"Il1b"
"1373970_at"	0.000132332080683668	5.48919206668806e-07	-9.32063636927098	6.65138101192122	-1.0028728559293	"IL33"	"interleukin 33"	"Il33"
"1370957_at"	2.57329023093459e-05	1.24117667654969e-08	-12.9940944568802	10.2216072784751	-0.888255105527032	"IL6ST"	"interleukin 6 signal transducer"	"Il6st"
"1369208_at"	1.20497903293197e-05	1.76351494433821e-09	-15.3266120201095	11.9472221876255	-2.71333079277707	"IL7"	"interleukin 7"	"Il7"
"1386052_at"	3.12650445380493e-05	1.91014452626431e-08	-12.5231585539353	9.82851653222661	-2.09188542277211	"IL7R"	"interleukin 7 receptor"	"Il7r"
"1373457_at"	0.00239186110003444	7.63728117410271e-05	-5.76235008558538	1.74874342299883	-0.506181857039462	"ING1"	"inhibitor of growth family, member 1"	"Ing1"
"1372945_at"	0.000728955994878126	1.1980147529104e-05	-6.97062919597687	3.60814151354868	-0.762386152908361	"ING3"	"inhibitor of growth family, member 3"	"Ing3"
"1373975_at"	0.000185454018487648	1.01584753761887e-06	-8.81199648853473	6.05123309796738	-2.03787201056507	"INMT"	"indolethylamine N-methyltransferase"	"Inmt"
"1367894_at"	0.000131692428927203	5.42031284050357e-07	9.33129926137496	6.66364548038085	1.37376052950646	"INSIG1"	"insulin induced gene 1"	"Insig1"
"1396742_at"	0.00226383385625626	6.995285531962e-05	5.81680251135781	1.83714115969839	1.18942019191622	"IPO5"	"importin 5"	"Ipo5"
"1383474_at"	0.00137733270790834	3.17106729754131e-05	-6.3195473510112	2.63272991681805	-0.860206372386083	"IRAK2"	"interleukin-1 receptor-associated kinase 2"	"Irak2"
"1372097_at"	0.000283244020006175	2.20409186280891e-06	-8.20150199152982	5.29008389898711	-1.70193581167944	"IRF8"	"interferon regulatory factor 8"	"Irf8"
"1388603_a_at"	0.00191998120360304	5.45144024817995e-05	5.97286599605441	2.08808647607423	0.435807291373887	"ISCA1"	"iron-sulfur cluster assembly 1"	"Isca1"
"1389020_at"	0.000185732265878446	1.02723398601539e-06	8.80298241229178	6.04032487555195	1.69037530694888	"ISLR"	"immunoglobulin superfamily containing leucine-rich repeat"	"Islr"
"1379339_at"	5.16638164544193e-05	8.08531868783821e-08	11.0515990337995	8.48630008513246	1.14639051503736	"ISOC1"	"isochorismatase domain containing 1"	"Isoc1"
"1393558_at"	0.000298966299706397	2.51870383366269e-06	8.09950361477386	5.15837151136214	1.31807741344046	"ITGA6"	"integrin subunit alpha 6"	"Itga6"
"1393347_at"	0.00233807309323063	7.31490677446191e-05	-5.78906335071559	1.79216375416782	-1.93948483603412	"ITGAL"	"integrin subunit alpha L"	"Itgal"
"1383131_at"	0.000390185330368634	4.0274443245227e-06	-7.7477308782748	4.69375952737617	-1.57334464540559	"ITGB2"	"integrin subunit beta 2"	"Itgb2"
"1383708_at"	0.000105567259213845	3.87426673281721e-07	9.61832211106415	6.98904416050078	1.06630014253902	"ITGBL1"	"integrin subunit beta like 1"	"Itgbl1"
"1378821_at"	0.0012338049469362	2.64739505292905e-05	6.43744714006686	2.81393014893719	1.07652755305464	"ITPK1"	"inositol-tetrakisphosphate 1-kinase"	"Itpk1"
"1369676_at"	0.00185693477724146	5.13509729710811e-05	6.01060022713917	2.14822498604529	0.753631207940795	"ITPR2"	"inositol 1,4,5-trisphosphate receptor, type 2"	"Itpr2"
"1383197_at"	0.00154468481551338	3.90902263676976e-05	-6.18441295163313	2.4225329321873	-0.675117316463506	"JAM2"	"junctional adhesion molecule 2"	"Jam2"
"1383382_at"	0.0008218521836832	1.45084037699629e-05	-6.83952396122433	3.41665189396479	-0.701347591381448	"JARID2"	"jumonji and AT-rich interaction domain containing 2"	"Jarid2"
"1377367_at"	0.00166505164144612	4.39187404319179e-05	6.10988200717036	2.30545388327054	1.26058474938725	"KAZALD1"	"Kazal-type serine peptidase inhibitor domain 1"	"Kazald1"
"1371685_at"	0.00101247043991429	1.96314889632565e-05	-6.63554817824465	3.11381848448644	-0.626743874239508	"KBTBD2"	"kelch repeat and BTB domain containing 2"	"Kbtbd2"
"1391203_at"	0.000862222183414883	1.55814935232375e-05	-6.79105710117584	3.34523879536676	-2.12250086373405	"KCNAB2"	"potassium voltage-gated channel subfamily A regulatory beta subunit 2"	"Kcnab2"
"1368751_at"	0.000153778608098209	7.07107654845616e-07	-9.10876271831656	6.40501779406043	-1.40869296316459	"KCNS3"	"potassium voltage-gated channel, modifier subfamily S, member 3"	"Kcns3"
"1373818_at"	0.000522610256062292	6.99076711540286e-06	-7.34791060383016	4.14562497398669	-0.900365774646795	"KCTD12"	"potassium channel tetramerization domain containing 12"	"Kctd12"
"1398773_at"	0.00151619760675592	3.7540504749415e-05	-6.21041468919416	2.46318626617343	-0.474249517632067	"KHDRBS1"	"KH RNA binding domain containing, signal transduction associated 1"	"Khdrbs1"
"1393447_at"	0.00152712040403324	3.82528954224218e-05	-6.1983237498088	2.44429462626336	-0.80375456709855	"KIF7"	"kinesin family member 7"	"Kif7"
"1393150_at"	0.000586024225408543	8.46511816646031e-06	-7.2124190179594	3.95489669799611	-0.599857644083436	"KLF3"	"Kruppel like factor 3"	"Klf3"
"1387323_at"	0.000480277106308921	5.81389940532006e-06	-7.47999104242029	4.32910808653864	-1.07278330441523	"KLKB1"	"kallikrein B1"	"Klkb1"
"1372274_at"	0.00134066306144424	3.03922138434738e-05	-6.3471760263261	2.67537521036671	-1.07780781219358	"KMT2E"	"lysine methyltransferase 2E"	"Kmt2e"
"1373702_at"	0.00104841264302575	2.08004113308897e-05	-6.59695667371257	3.05584623318491	-0.53360234971791	"L3MBTL2"	"L3MBTL2 polycomb repressive complex 1 subunit"	"L3mbtl2"
"1390404_at"	0.00131126418263608	2.91998075618766e-05	6.3732779980248	2.71556117690651	0.76567062787247	"LAMA2"	"laminin subunit alpha 2"	"Lama2"
"1383824_at"	0.000607426529201029	9.04332882150797e-06	-7.16601444993342	3.88898548172119	-0.90369034910195	"LDB2"	"LIM domain binding 2"	"Ldb2"
"1394058_at"	0.00180367522900533	4.90081857458279e-05	6.04016283216306	2.19519378570371	1.2406008320693	"LGALS12"	"galectin 12"	"Lgals12"
"1378179_a_at"	0.00233807309323063	7.31517129075985e-05	5.78904092672714	1.79212734946596	0.708843683264742	"LHFPL2"	"lipoma HMGIC fusion partner-like 2"	"Lhfpl2"
"1370682_at"	0.00101626707362855	1.9803139863626e-05	-6.62973093683468	3.10509365204497	-0.78692877151893	"LILRA6"	"leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 3-like"	"Lilrb3l"
"1375917_at"	1.64010784115268e-05	4.13486872181432e-09	-14.2657166005961	11.2050927976963	-3.01375652447135	"LILRB4"	"leukocyte immunoglobulin like receptor B4"	"Lilrb4"
"1392883_at"	0.00143878742630898	3.41896494434656e-05	6.27074368883993	2.55712696802232	1.57816952067289	"LIMCH1"	"LIM and calponin homology domains 1"	"Limch1"
"1368075_at"	0.0013339783239326	3.00690956325525e-05	-6.35414064038024	2.68610753250517	-1.1953501088137	"LIPA"	"lipase A, lysosomal acid type"	"Lipa"
"1376688_a_at"	6.84864928550725e-05	1.56356827959425e-07	-10.4287335258924	7.86063009039459	-1.38952236405834	"PILRA"	"paired immunoglobulin-like type 2 receptor alpha-like"	"LOC100910669"
"1383662_at"	9.15321615347074e-05	2.64892586196459e-07	-9.95156448984207	7.35566899247046	-1.03098132901018	"C19orf66"	"hypothetical protein LOC500956"	"LOC500956"
"1380490_at"	0.00237752067509596	7.56855676499245e-05	5.76794392107307	1.75784439864948	0.489307780836357	"IPO8"	"similar to Importin-8 (Imp8) (Ran-binding protein 8) (RanBP8)"	"LOC686774"
"1397393_at"	6.13547263077254e-05	1.27521662529324e-07	10.6181162251612	8.05476909242279	1.25496961832322	"C14orf180"	"hypothetical protein LOC691485"	"LOC691485"
"1380474_at"	0.00146487959934567	3.55633331459526e-05	6.24528657753507	2.51755191010045	1.52514950152227	"LOXL2"	"lysyl oxidase-like 2"	"Loxl2"
"1377702_at"	0.000688968995530195	1.08554875658315e-05	-7.03873190433217	3.70664433905721	-0.898851380245178	"LPAR6"	"lysophosphatidic acid receptor 6"	"Lpar6"
"1393915_at"	0.00180367522900533	4.89825844223714e-05	6.040494067891	2.19571932185137	0.724311411418602	"LPCAT3"	"lysophosphatidylcholine acyltransferase 3"	"Lpcat3"
"1395338_at"	0.000436808631155708	4.83173636186255e-06	7.61415261700657	4.51304109718837	0.771621382529816	"LRPPRC"	"leucine-rich pentatricopeptide repeat containing"	"Lrpprc"
"1372973_at"	0.000494964379162514	6.13657015284751e-06	7.44112842543426	4.27536987755364	1.25184953453958	"LSS"	"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)"	"Lss"
"1387438_at"	0.00237851598603987	7.57937342733048e-05	5.76705995658691	1.7564065232972	1.04463729225765	"LTC4S"	"leukotriene C4 synthase"	"Ltc4s"
"1399018_at"	0.00104841264302575	2.083407869674e-05	-6.59587947744332	3.05422496245228	-0.544588380906196	"LUC7L3"	"LUC7-like 3 pre-mRNA splicing factor"	"Luc7l3"
"1367749_at"	0.00136399733236931	3.13052526353637e-05	6.3279116344303	2.64565213880964	1.95681058706818	"LUM"	"lumican"	"Lum"
"1386695_at"	0.000778459581613565	1.34920645194287e-05	-6.88907064549576	3.48930762051668	-1.26831605265265	"LY75"	"lymphocyte antigen 75"	"Ly75"
"1393280_at"	0.00156316087994792	3.9809106946164e-05	-6.17271897654292	2.40421716241725	-0.801275560015712	"LY86"	"lymphocyte antigen 86"	"Ly86"
"1370154_at"	0.000693065319209292	1.09423155642227e-05	-7.0332127834419	3.69868606052189	-0.911329388635011	"LYZ"	"lysozyme 2"	"Lyz2"
"1368514_at"	7.01089497508868e-05	1.66824086998477e-07	10.36911129842	7.79878495377015	2.15190317789879	"MAOB"	"monoamine oxidase B"	"Maob"
"1382046_at"	0.000878476418166517	1.60522911859329e-05	-6.77090005381585	3.31543907894395	-0.784058407698028	"MAP3K3"	"mitogen activated protein kinase kinase kinase 3"	"Map3k3"
"1376847_at"	0.00020904082920331	1.29181744017137e-06	8.61915424778941	5.81574252612909	1.12262314622328	"MARC1"	"mitochondrial amidoxime reducing component 1"	"Marc1"
"1373087_at"	0.00144459804387257	3.44206292970698e-05	-6.2663883406956	2.55036299197603	-0.620769309233941	"MARCH7"	"membrane associated ring-CH-type finger 7"	"March7"
"1382522_at"	0.00120522382429309	2.55567667298468e-05	-6.46062432240078	2.84931181405096	-0.620351353068198	"MATR3"	"matrin 3"	"Matr3"
"1392885_at"	0.0022263591483885	6.80815315642776e-05	-5.8336704484873	1.86443645422943	-0.557305517859417	"MBD1"	"methyl-CpG binding domain protein 1"	"Mbd1"
"1372790_at"	9.70669632544991e-05	3.24607356457375e-07	9.77227219868126	7.15988209295109	1.08396942774653	"MDH1"	"malate dehydrogenase 1"	"Mdh1"
"1379259_at"	0.00132332163805328	2.97012284433965e-05	-6.36216684025422	2.69846691514988	-0.753843991120274	"MDM4"	"MDM4, p53 regulator"	"Mdm4"
"1370067_at"	0.000156683043340837	7.34703201573611e-07	9.07705313634034	6.36770531817114	3.97751576583711	"ME1"	"malic enzyme 1"	"Me1"
"1398252_at"	0.000830295958390695	1.48176551306098e-05	6.82517624292222	3.39554653422486	1.21540845840268	"MECR"	"mitochondrial trans-2-enoyl-CoA reductase"	"Mecr"
