"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"1566990_x_at"	0.143244492629365	0.000618983106181792	3.87283224689658	-0.277354129116533	0.553687877767736	"ARID1B"	"AT-rich interaction domain 1B"
"220550_at"	0.143244492629365	0.000628353390060503	3.86711940798913	-0.290427942692369	1.87402293010885	"FBXO4"	"F-box protein 4"
"205257_s_at"	0.143244492629365	0.000628782409347006	3.86685985117927	-0.291021843300196	0.741259099449776	"AMPH"	"amphiphysin"
"213388_at"	0.14399853659437	0.000634726059794112	-3.86328171547823	-0.299208255478648	-0.802693891455529	"LOC101930416///LOC101929792///LOC100996724///PDE4DIP"	"myomegalin-like///uncharacterized LOC101929792///phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein"
"205239_at"	0.14508052804589	0.000647735341755857	-3.85556339406033	-0.31686163015865	-2.24100406089085	"AREG"	"amphiregulin"
"222218_s_at"	0.14508052804589	0.0006488960882618	-3.85488213872548	-0.318419445848198	-0.713844982530871	"PILRA"	"paired immunoglobin like type 2 receptor alpha"
"241931_at"	0.14508052804589	0.000649896733185827	-3.85429580780175	-0.319760153193285	-0.895552712076767	"XG"	"Xg blood group"
"244889_at"	0.14508052804589	0.000658456440313151	-3.8493161127567	-0.33114502101911	-1.05999576923059	"LOC400499///LOC388210"	"vitellogenin///uncharacterized LOC388210"
"219737_s_at"	0.14508052804589	0.000660467238286873	-3.84815552448702	-0.333797979264798	-0.962737306614258	"PCDH9"	"protocadherin 9"
"210314_x_at"	0.14508052804589	0.000663831144240057	-3.84622167980891	-0.338218127962669	-0.733726470080332	"TNFSF13"	"tumor necrosis factor superfamily member 13"
"212937_s_at"	0.14508052804589	0.000664638691094987	-3.84575886760565	-0.339275898391497	-1.54401532661919	"COL6A1"	"collagen type VI alpha 1 chain"
"230197_s_at"	0.14508052804589	0.000666030407672947	-3.84496255551263	-0.341095829060262	-0.591255703575092	"TPPP"	"tubulin polymerization promoting protein"
"236456_at"	0.145205680456544	0.000669260749429338	3.8431204922921	-0.345305463642117	1.51512096992778	"PTPN5"	"protein tyrosine phosphatase, non-receptor type 5"
"243737_at"	0.146043604237336	0.000675793907124757	-3.83942154300372	-0.353757308604782	-0.646772195076611	"ATP1B4"	"ATPase Na+/K+ transporting family member beta 4"
"205111_s_at"	0.148933160315078	0.000691888847188472	-3.83045644429622	-0.374234697222684	-0.881587179124374	"PLCE1"	"phospholipase C epsilon 1"
"228081_at"	0.150281069803177	0.000706281964496261	-3.82261081997649	-0.39214656464944	-0.713308550672437	"CCNG2"	"cyclin G2"
"1556500_a_at"	0.150601490046461	0.000710657236981927	3.82025692612188	-0.397519033704559	1.72479024474828	"LOC105374989"	"uncharacterized LOC105374989"
"220918_at"	0.150871728627508	0.000715410514149151	-3.81771571216373	-0.403318222727819	-2.04305174763673	"RUNX1-IT1"	"RUNX1 intronic transcript 1"
"226624_at"	0.150871728627508	0.000717451292970318	-3.81662973809765	-0.405796216081772	-0.304277447366143	"RAD54L2"	"RAD54-like 2 (S. cerevisiae)"
"243507_s_at"	0.151718477566525	0.000732553052818036	3.80868638710298	-0.423916745605257	0.757780033368132	"C20orf196"	"chromosome 20 open reading frame 196"
"242632_at"	0.151718477566525	0.000732577559717651	3.80867362764346	-0.423945846000527	1.58274735639734	"FGD2"	"FYVE, RhoGEF and PH domain containing 2"
"217866_at"	0.151733375922906	0.000738825224255914	-3.80543436523031	-0.431332902538043	-0.321374731853385	"CPSF7"	"cleavage and polyadenylation specific factor 7"
"235694_at"	0.151733375922906	0.000742979620601595	3.80329523602927	-0.436210363311906	0.615217490879696	"TCFL5"	"transcription factor like 5"
"218718_at"	0.151733375922906	0.000746245462187666	-3.80162184205532	-0.440025465937372	-0.481019640492995	"PDGFC"	"platelet derived growth factor C"
"1568746_a_at"	0.151733375922906	0.000747114732649901	3.8011776431469	-0.441038113632873	2.16638870334707	"LOC646268"	"hCG1654703"
"1553168_at"	0.151733375922906	0.000749300621841513	3.8000628832528	-0.44357933337422	1.83430070905809	"GRIK5"	"glutamate ionotropic receptor kainate type subunit 5"
"228557_at"	0.151846689284747	0.000753690537441489	-3.79783370606934	-0.448660488783774	-0.879469814649214	"L3MBTL4"	"l(3)mbt-like 4 (Drosophila)"
"228863_at"	0.151846689284747	0.000757347385498982	3.79598646690197	-0.45287055054435	1.55102283218885	"PCDH17"	"protocadherin 17"
"222938_x_at"	0.151846689284747	0.00075819197393207	-3.79556106933497	-0.453840012959507	-0.866555645030447	"ENPP3"	"ectonucleotide pyrophosphatase/phosphodiesterase 3"
"204953_at"	0.153334110415619	0.000768423342549237	-3.79044434476536	-0.465498874539255	-2.51968997201683	"SNAP91"	"synaptosome associated protein 91"
"205311_at"	0.153818688307605	0.000773665098940858	-3.78784872825052	-0.471411824648912	-0.815761436053389	"DDC"	"dopa decarboxylase"
"235022_at"	0.153865520916305	0.000776714838096024	3.78634647082398	-0.474833623249021	0.394710738494986	"FAM210A"	"family with sequence similarity 210 member A"
"1559545_at"	0.155354998138733	0.00078808172161825	-3.78079774559732	-0.487469652900664	-1.28342529093822	"LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///SNRPN///IPW"	"uncharacterized LOC101930404///small nucleolar RNA, C/D box 116-28///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-4///Prader Willi/Angelman region RNA, SNRPN neighbor///small nucleolar RNA, C/D box 107///small nuclear ribonucleoprotein polypeptide N///imprinted in Prader-Willi syndrome (non-protein coding)"
"219825_at"	0.155354998138733	0.000789916588615778	-3.77990941187013	-0.489492246525722	-1.52193347319127	"CYP26B1"	"cytochrome P450 family 26 subfamily B member 1"
"221200_at"	0.156349970086554	0.000797835238301757	-3.77609870443274	-0.498167372253318	-1.47309146075251	"ERVK3-2"	"endogenous retrovirus group K3 member 2"
"213385_at"	0.157012697846803	0.000811979683139592	3.76938318280979	-0.513450405324956	1.00529622913496	"CHN2"	"chimerin 2"
"220745_at"	0.157012697846803	0.000818132017967952	3.7664978359882	-0.52001486446603	1.65456091843982	"IL19"	"interleukin 19"
"223859_at"	0.157012697846803	0.000821801898451266	-3.76478681693788	-0.523907051785736	-1.3869190680305	"EPB41L4B"	"erythrocyte membrane protein band 4.1 like 4B"
"221539_at"	0.157012697846803	0.000823845906637396	3.7638370730163	-0.526067328586691	0.650305388650839	"EIF4EBP1"	"eukaryotic translation initiation factor 4E binding protein 1"
"208210_at"	0.157012697846803	0.000829395125309452	3.76127022437262	-0.531905212141644	1.66928495654243	"MAS1"	"MAS1 proto-oncogene, G protein-coupled receptor"
"240037_at"	0.157012697846803	0.00083083717913114	3.76060593896466	-0.533415869433503	1.07535508181969	"ITPRIPL1"	"inositol 1,4,5-trisphosphate receptor interacting protein-like 1"
"221801_x_at"	0.157012697846803	0.00083280626201322	-3.75970069647648	-0.535474387996356	-2.43373055296633	"NEFL"	"neurofilament, light polypeptide"
"234551_at"	0.157524987664866	0.000838404598271164	3.75713838242054	-0.541300447104441	1.76850229629573	"OTOP2"	"otopetrin 2"
"214284_s_at"	0.158551576492036	0.000848966221632539	-3.7523496762133	-0.552186237884846	-0.975008940053491	"FGF18"	"fibroblast growth factor 18"
"204787_at"	0.158551576492036	0.000853495540649485	-3.75031388967681	-0.556813030993156	-0.894354120747495	"VSIG4"	"V-set and immunoglobulin domain containing 4"
"214384_s_at"	0.158551576492036	0.000858367931260039	-3.7481356712503	-0.561762869259311	-0.378380665583556	"DCTN2"	"dynactin subunit 2"
"1560787_at"	0.159851581585677	0.000868329578983925	-3.74371968146023	-0.571795760332098	-0.840636185349171	"LOC101929143"	"uncharacterized LOC101929143"
"205405_at"	0.161388041006584	0.000879627548604702	3.73877088464842	-0.583035776428223	1.88622385210991	"SEMA5A"	"semaphorin 5A"
"239400_at"	0.161718670702128	0.000884387426427731	3.73670452673412	-0.587727953533321	1.29209428040829	"FLJ45513"	"uncharacterized LOC729220"
"214267_s_at"	0.163958872639357	0.000902635951796005	3.72888200174123	-0.605485217009422	1.14805632402419	"CADM4"	"cell adhesion molecule 4"
"207944_at"	0.16510506537855	0.000915835687449131	3.72331951927653	-0.618106606220552	1.68692106903525	"OCM2"	"oncomodulin 2"
"227334_at"	0.16510506537855	0.000915912153433084	-3.72328752476305	-0.618179189043746	-0.709892187861023	"USP54"	"ubiquitin specific peptidase 54"
"223692_at"	0.16510506537855	0.000919115720215413	3.72194944559671	-0.621214620715453	0.547947597473149	"NMNAT1"	"nicotinamide nucleotide adenylyltransferase 1"
"1559280_a_at"	0.16510506537855	0.000923846242471085	3.71998189549233	-0.625677517706058	1.97328081481579	"APELA"	"apelin receptor early endogenous ligand"
"211753_s_at"	0.165113790857279	0.000929334768323665	3.71771137681771	-0.630826898004626	2.13024755754536	"RLN1"	"relaxin 1"
"212805_at"	0.165113790857279	0.000930133472044661	-3.71738205843636	-0.631573704787399	-1.33675734181566	"PRUNE2"	"prune homolog 2"
"231559_at"	0.165661354082931	0.000938481646636777	-3.71395642075605	-0.639341168645899	-1.06959489520147	"NNMT"	"nicotinamide N-methyltransferase"
"213050_at"	0.165661354082931	0.000941496753930383	-3.7127265014328	-0.642129515196123	-0.505596049816729	"COBL"	"cordon-bleu WH2 repeat protein"
"219761_at"	0.165661354082931	0.000942307839410911	3.71239630140165	-0.642878071545437	0.598666184337622	"CLEC1A"	"C-type lectin domain family 1 member A"
"1558348_at"	0.166305072901841	0.000949703173648203	-3.70939834484225	-0.649673613853689	-0.597665285274764	"DET1"	"de-etiolated homolog 1 (Arabidopsis)"
"1562273_at"	0.166305072901841	0.000955094520186155	3.70722711928182	-0.654594326958026	1.90037074544408	"CNGA4"	"cyclic nucleotide gated channel alpha 4"
"232506_s_at"	0.16681650273393	0.000961730643247113	-3.70457097741324	-0.660613037192442	-0.962012435806999	"C15orf41"	"chromosome 15 open reading frame 41"
"211150_s_at"	0.16681650273393	0.000968435389668203	3.70190549501491	-0.666651821507398	0.343760004529397	"DLAT"	"dihydrolipoamide S-acetyltransferase"
"1556285_s_at"	0.16681650273393	0.00097350542009346	3.69990184222434	-0.671190475602171	0.350664000691076	"PPA2"	"pyrophosphatase (inorganic) 2"
"237828_at"	0.16681650273393	0.000974227968205305	-3.69961712489568	-0.671835364033026	-2.00913982915303	"SRRM4"	"serine/arginine repetitive matrix 4"
"226342_at"	0.16681650273393	0.000976338013257568	3.69878684911907	-0.673715877706456	0.392394262706647	"SPTBN1"	"spectrin beta, non-erythrocytic 1"
"236359_at"	0.166955371365604	0.000980204375095729	3.69727002417399	-0.677151098801734	0.772115628881371	"SCN4B"	"sodium voltage-gated channel beta subunit 4"
"232244_at"	0.167383728244909	0.000987665847401073	3.69435924296851	-0.683742273251873	0.557142845963225	"KIAA1161"	"KIAA1161"
"201531_at"	0.167383728244909	0.000992323723418505	-3.69255303859551	-0.68783157945704	-0.833928194233769	"ZFP36"	"ZFP36 ring finger protein"
"232092_at"	0.167383728244909	0.000996299489558838	3.69101787820554	-0.691306832355304	0.602770923875099	"SLC25A51"	"solute carrier family 25 member 51"
"227961_at"	0.167383728244909	0.000998651658936759	-3.69011245126513	-0.693356339407947	-0.413948075851454	"CTSB"	"cathepsin B"
"210643_at"	0.167383728244909	0.00100108786714376	-3.68917686838602	-0.695473971837489	-2.15121037654117	"TNFSF11"	"tumor necrosis factor superfamily member 11"
"235770_at"	0.171062440343563	0.00102621820635919	3.67965372334715	-0.717021159354979	1.54792224407588	"MASP1"	"mannan binding lectin serine peptidase 1"
"1555688_s_at"	0.172761143470388	0.00104396155304211	3.67306606173265	-0.731918062587422	1.9786438060612	"SLA2"	"Src like adaptor 2"
"203997_at"	0.172761143470388	0.00104548429084119	3.67250581049541	-0.733184657682481	0.518625919303426	"PTPN3"	"protein tyrosine phosphatase, non-receptor type 3"
"220359_s_at"	0.172761143470388	0.00104689823311113	-3.67198630053738	-0.734359101431641	-1.24495764760989	"ARPP21"	"cAMP regulated phosphoprotein 21"
"1557595_at"	0.172761143470388	0.00105422564256021	3.66930499219366	-0.74041998182174	1.35050681232392	"GINS2"	"GINS complex subunit 2"
"228072_at"	0.172761143470388	0.00105536757053698	3.66888876746044	-0.741360720416637	1.28801306351129	"SYT12"	"synaptotagmin 12"
"209094_at"	0.174349317969892	0.00107892479187707	-3.66039899773613	-0.760542929899057	-0.458482596056717	"DDAH1"	"dimethylarginine dimethylaminohydrolase 1"
"222921_s_at"	0.174349317969892	0.00108286027443698	3.65899835240061	-0.763706493151085	0.6030939868334	"HEY2"	"hes related family bHLH transcription factor with YRPW motif 2"
"228971_at"	0.174349317969892	0.00108296597051095	-3.65896080351642	-0.763791298419252	-0.448165835024474	"SLC25A3"	"solute carrier family 25 member 3"
"232057_at"	0.174349317969892	0.00108694939774451	-3.65754827856979	-0.766981360690808	-0.497415345279398	"SLC7A6OS"	"solute carrier family 7 member 6 opposite strand"
"1553842_at"	0.174349317969892	0.00108739126525347	-3.65739190353494	-0.767334499793153	-1.95372374021123	"BEND2"	"BEN domain containing 2"
"203062_s_at"	0.176304712199666	0.00110281136849174	-3.65197327617129	-0.779568819687887	-0.302423206605894	"MDC1"	"mediator of DNA damage checkpoint 1"
"213360_s_at"	0.178701859134553	0.00112434274425763	-3.64452954266705	-0.796367591029814	-0.300383407664281	"POM121C///POM121"	"POM121 transmembrane nucleoporin C///POM121 transmembrane nucleoporin"
"1553722_s_at"	0.179425553235925	0.00113429392315021	3.64113613144939	-0.804022679288055	2.2110383763449	"RNF152"	"ring finger protein 152"
"203746_s_at"	0.179425553235925	0.00114047700760976	3.63904225868597	-0.808745222149977	0.425590164379509	"HCCS"	"holocytochrome c synthase"
"243260_x_at"	0.179425553235925	0.00114202272567173	3.6385205384059	-0.809921801545702	1.43429033271563	"XKR6"	"XK related 6"
"224620_at"	0.180126496752351	0.00114977864410737	-3.63591306642621	-0.815801467981086	-1.32856872359077	"MAPK1"	"mitogen-activated protein kinase 1"
"211604_x_at"	0.180498815123446	0.00115545652113774	3.63401506605812	-0.820080607874916	1.38203107294246	"HAP1"	"huntingtin associated protein 1"
"208177_at"	0.181541689223912	0.0011676530523542	3.62996857493891	-0.829201604885023	1.37619326863345	"SLC34A1"	"solute carrier family 34 member 1"
"238017_at"	0.181541689223912	0.00116877319811279	-3.62959900853387	-0.83003448854246	-0.897319957160549	"SDR16C5"	"short chain dehydrogenase/reductase family 16C, member 5"
"237777_at"	0.181830894850848	0.00117396078431366	3.62789197410034	-0.833881294263087	0.595816524574708	"PFKFB1"	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1"
"211709_s_at"	0.182258630747225	0.00118005588083252	3.6258956848979	-0.838379309219833	0.904298357405589	"CLEC11A"	"C-type lectin domain family 11 member A"
"219992_at"	0.182445692456667	0.00118511483095315	-3.62424637791185	-0.842094996933771	-1.97926878435846	"TAC3"	"tachykinin 3"
"219866_at"	0.183292696824291	0.0011968082810475	3.62046022334599	-0.850622987407283	0.35829344083708	"CLIC5"	"chloride intracellular channel 5"
"201842_s_at"	0.183921930682295	0.00120609867488012	-3.61747775783389	-0.857339009795959	-0.944523091207168	"EFEMP1"	"EGF containing fibulin like extracellular matrix protein 1"
"1554586_a_at"	0.183921930682295	0.00120764468431539	-3.61698362156205	-0.858451576105515	-0.58767094148353	"RHOBTB2"	"Rho related BTB domain containing 2"
"1559650_at"	0.184007811617317	0.00121157406826217	-3.61573047960586	-0.861272883887844	-1.71103477629101	"JAZF1-AS1"	"JAZF1 antisense RNA 1"
"237565_at"	0.185393715421719	0.00122409019235923	3.61176513028468	-0.87019863761198	1.70635328772991	"GCC2"	"GRIP and coiled-coil domain containing 2"
"236304_at"	0.185780942815055	0.00123004483400183	-3.60989243580765	-0.874413011194044	-1.23182842888831	"LINC00702"	"long intergenic non-protein coding RNA 702"
"207592_s_at"	0.186366329725495	0.00124261148358892	3.60596913335584	-0.883240168005782	1.66519927586182	"HCN2"	"hyperpolarization activated cyclic nucleotide gated potassium channel 2"
"1554891_at"	0.186366329725495	0.00124414650845552	3.60549255127596	-0.884312262058759	1.78347737102694	"LINC01580"	"long intergenic non-protein coding RNA 1580"
"206208_at"	0.187349413564427	0.00125746825577728	3.60138041961937	-0.893561050981397	0.622129971058008	"CA4"	"carbonic anhydrase 4"
"202237_at"	0.187722157309788	0.00126349801353456	-3.59953309923273	-0.897714982962345	-1.01558797662121	"LOC101928916///NNMT"	"uncharacterized LOC101928916///nicotinamide N-methyltransferase"
"231469_at"	0.189514189479566	0.00128255720395713	-3.59374994960967	-0.910715242095986	-1.31277357490015	"NTRK3-AS1"	"NTRK3 antisense RNA 1"
"237285_at"	0.189514189479566	0.00128595819473103	-3.59272679172925	-0.91301464046817	-0.808774555852134	"SORBS2"	"sorbin and SH3 domain containing 2"
"203913_s_at"	0.190827564299493	0.00130306132333579	-3.58762108819581	-0.924486192224067	-1.5828997024496	"HPGD"	"hydroxyprostaglandin dehydrogenase 15-(NAD)"
"207277_at"	0.190827564299493	0.0013049670112737	-3.58705623967385	-0.925755015541177	-0.867533999207918	"CD209"	"CD209 molecule"
"229347_at"	0.190966104077001	0.00130978123509603	3.58563286693524	-0.928952095799287	0.745205099221529	"MIR4458///MIR4458HG"	"microRNA 4458///MIR4458 host gene"
"60815_at"	0.196258578359341	0.00135325988187419	-3.57300393055726	-0.957302421444971	-0.404896014019339	"POLR2J4"	"RNA polymerase II subunit J4, pseudogene"
"224509_s_at"	0.201363052728765	0.00139767597694765	3.56050411152104	-0.985334444183865	0.404958134688927	"RTN4IP1"	"reticulon 4 interacting protein 1"
"206109_at"	0.201363052728765	0.00139950544191917	3.55999758051824	-0.986469784973781	0.546930178015513	"FUT1"	"fucosyltransferase 1 (H blood group)"
"236719_at"	0.203636614208711	0.00142684040793596	-3.55250500790993	-1.00325814268057	-0.633379485209793	"ID2-AS1"	"ID2 antisense RNA 1 (head to head)"
"205376_at"	0.203636614208711	0.00142739999217791	-3.5523530876318	-1.00359843794645	-0.619559681449987	"INPP4B"	"inositol polyphosphate-4-phosphatase type II B"
"1562742_at"	0.203636614208711	0.00143020502708998	3.55159242691504	-1.00530222269737	2.05509259082848	"LINC01362"	"long intergenic non-protein coding RNA 1362"
"238850_at"	0.205050179772222	0.00145340144011965	-3.54535714199281	-1.01926442037095	-1.33939812023983	"LINC00461///MIR9-2"	"long intergenic non-protein coding RNA 461///microRNA 9-2"
"242915_at"	0.205388481208827	0.00146129161756258	3.54325827286946	-1.0239626241729	1.25603259356391	"ZNF682"	"zinc finger protein 682"
"1569587_at"	0.207116144781653	0.00149969341454277	3.53319780051502	-1.04647093630334	2.00118090314884	"PIK3C2A"	"phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha"
"1554593_s_at"	0.208330879340833	0.00151270889983193	3.52984476858885	-1.0539684252418	2.12596942527616	"SLC1A6"	"solute carrier family 1 member 6"
"204174_at"	0.208813134793035	0.00152125852782238	-3.52765745120856	-1.05885818503179	-0.745522559357115	"ALOX5AP"	"arachidonate 5-lipoxygenase activating protein"
"226117_at"	0.208813134793035	0.00152992075015685	3.52545347924072	-1.06378425244179	0.535472917277474	"TIFA"	"TRAF interacting protein with forkhead associated domain"
"242078_at"	0.208813134793035	0.00153097069474492	3.52518716118073	-1.06437943336599	1.45019993470437	"AFF3"	"AF4/FMR2 family member 3"
"1553254_at"	0.208813134793035	0.00153530645060448	3.52408927496079	-1.06683290101156	1.80361308613042	"MAGEE2"	"MAGE family member E2"
"1568838_at"	0.210690375653325	0.00155296243965779	3.51964938014009	-1.07675246082125	1.22089672794224	"WASIR2"	"WASH and IL9R antisense RNA 2"
"205826_at"	0.214912956070816	0.00159265803788114	-3.50984373768371	-1.098646628161	-0.330858587333614	"MYOM2"	"myomesin 2"
"202086_at"	0.214912956070816	0.0015929855927677	3.50976381658145	-1.09882500038691	0.438383495699902	"MX1"	"MX dynamin like GTPase 1"
"203104_at"	0.214912956070816	0.00159587855811159	-3.5090586455469	-1.10039878519745	-0.696405696484366	"CSF1R"	"colony stimulating factor 1 receptor"
"221160_s_at"	0.215846705862888	0.00161453039800533	-3.50454178123905	-1.11047711876448	-1.29055184481107	"CABP5"	"calcium binding protein 5"
"219085_s_at"	0.215846705862888	0.00161807554646043	3.50368899747215	-1.11237945968663	1.72465734615867	"GEMIN7"	"gem nuclear organelle associated protein 7"
"209992_at"	0.215846705862888	0.00162053580915488	-3.50309824838742	-1.11369718511752	-1.14504839399694	"PFKFB2"	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"
"1557788_a_at"	0.215846705862888	0.00162188940831503	3.50277359853993	-1.11442132019749	1.25019029508844	"LOC101930476///LINC00476"	"uncharacterized LOC101930476///long intergenic non-protein coding RNA 476"
"220578_at"	0.216397768352963	0.00163323759939671	-3.50006213049457	-1.12046847092955	-0.829927588325075	"ADAMTSL4"	"ADAMTS like 4"
"223489_x_at"	0.216397768352963	0.00163460957164652	3.4997355601882	-1.12119669461411	1.42969296934245	"EXOSC3"	"exosome component 3"
"202037_s_at"	0.217312634709781	0.00165975543553471	-3.49379677224564	-1.13443600851916	-1.05991867490463	"SFRP1"	"secreted frizzled related protein 1"
"1552946_at"	0.217312634709781	0.0016625821455055	3.49313464830265	-1.13591164606664	1.66468032328944	"ZNF114"	"zinc finger protein 114"
"232146_at"	0.217312634709781	0.00166839248835884	3.49177706825674	-1.1389369345325	0.443554623337011	"NDUFC1"	"NADH:ubiquinone oxidoreductase subunit C1"
"226051_at"	0.217312634709781	0.00167215861846135	-3.49089956573906	-1.14089220320661	-0.767992513516026	"SELM"	"selenoprotein M"
"205360_at"	0.217312634709781	0.0016733172238284	3.49062999835149	-1.14149282790917	1.35670442616774	"PFDN4"	"prefoldin subunit 4"
"238614_x_at"	0.219443966513021	0.00170448924596717	3.48344454537709	-1.15749743573442	0.551272381057229	"ZNF430"	"zinc finger protein 430"
"213720_s_at"	0.219443966513021	0.00170721114472707	-3.48282318892121	-1.15888093649753	-0.467743271135797	"SMARCA4"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
"204834_at"	0.219443966513021	0.0017088983659921	3.48243851169487	-1.15973741284752	0.595989692342421	"FGL2"	"fibrinogen like 2"
"239136_at"	0.219443966513021	0.00171381021858363	-3.48132073098785	-1.16222596118021	-1.89005873411825	"UNC5B-AS1"	"UNC5B antisense RNA 1"
"233528_s_at"	0.22033363356877	0.00172881808506634	3.47792458076008	-1.16978536905951	1.51630202481317	"GATSL3"	"GATS protein like 3"
"224519_at"	0.221441715835615	0.00174156264854713	3.47506298338873	-1.17615312261746	0.469794136691956	"LOC100132167"	"uncharacterized LOC100132167"
"1561332_at"	0.222883728093442	0.0017610566170346	3.47072497932879	-1.18580307960112	1.68410415045057	"ATP13A5"	"ATPase 13A5"
"201087_at"	0.223737462429455	0.00177189430694017	-3.46833336801384	-1.19112162058171	-0.452387382947572	"PXN"	"paxillin"
"238522_at"	0.224187880114189	0.00177956177356302	-3.46664990242719	-1.19486466550077	-0.745921091035188	"PPP3CB-AS1"	"PPP3CB antisense RNA 1 (head to head)"
"1555478_at"	0.224818848843767	0.00179050593941875	-3.46425915426679	-1.20017929904136	-1.58827142696716	"C17orf82"	"chromosome 17 open reading frame 82"
"238091_at"	0.226063847021506	0.00181099158656461	3.45982192342222	-1.21004015940959	0.971159689577034	"LOC100506388"	"uncharacterized LOC100506388"
"239002_at"	0.226305316061844	0.00181706508918426	-3.45851574371773	-1.21294211227142	-1.94789013221619	"ASPM"	"abnormal spindle microtubule assembly"
"1558164_s_at"	0.228067138641562	0.00184372519944345	-3.45283179511855	-1.22556609929747	-0.578852365761042	"PEX13"	"peroxisomal biogenesis factor 13"
"214786_at"	0.23046322086931	0.00186731059616103	3.44786941846512	-1.23658200791671	1.60269142652062	"MAP3K1"	"mitogen-activated protein kinase kinase kinase 1"
"214409_at"	0.231282993380061	0.00188664316502071	-3.44384694329834	-1.24550767759993	-0.597576450282316	"RFPL3S"	"RFPL3 antisense"
"201743_at"	0.232037089329541	0.00190128241462523	-3.44082748620802	-1.25220547611824	-0.80125437506879	"CD14"	"CD14 molecule"
"217610_at"	0.232255680619419	0.0019073314757808	-3.43958639475371	-1.25495792627791	-0.616062842464098	"SPDYE2"	"speedy/RINGO cell cycle regulator family member E2"
"218468_s_at"	0.232255680619419	0.00191640272935949	3.43773236795314	-1.25906912002321	1.11706444329549	"GREM1"	"gremlin 1, DAN family BMP antagonist"
"202458_at"	0.232255680619419	0.00191934951664328	3.43713191893512	-1.26040042468806	0.630087196907919	"PRSS23"	"protease, serine 23"
"240084_at"	0.232255680619419	0.00192006525175999	3.43698621275794	-1.26072347032119	1.73078621143433	"CBX2"	"chromobox 2"
"223913_s_at"	0.232368955720292	0.00192525170445893	-3.43593194752895	-1.26306075172656	-1.72223386927829	"MIR7-3HG"	"MIR7-3 host gene"
"205085_at"	0.236984487977863	0.00197216171979749	-3.4265195036659	-1.28391749129804	-1.70397943775175	"ORC1"	"origin recognition complex subunit 1"
"1553511_at"	0.238099370639176	0.00198579447666144	3.42382476259486	-1.28988521392912	1.39070914653571	"GJD3"	"gap junction protein delta 3"
"208512_s_at"	0.239534193245146	0.00200214222794754	3.42061688450071	-1.29698729555738	1.23899499424127	"AFDN"	"afadin, adherens junction formation factor"
"204937_s_at"	0.239965177431795	0.00201081402327555	-3.41892552211297	-1.30073099892051	-0.401724882873022	"ZNF274"	"zinc finger protein 274"
"236033_at"	0.239965177431795	0.00203094075677933	3.41502703203613	-1.30935766989859	0.508002389986732	"ASB12"	"ankyrin repeat and SOCS box containing 12"
"227434_at"	0.239965177431795	0.00203423887725482	-3.41439176529704	-1.31076309275958	-0.977285724728188	"WBSCR17"	"Williams-Beuren syndrome chromosome region 17"
"211603_s_at"	0.239965177431795	0.00204198203761757	3.41290422849295	-1.31405368151694	1.70321986002298	"ETV4"	"ETS variant 4"
"207370_at"	0.239965177431795	0.00204436483337674	3.41244756889881	-1.31506376487427	1.34375214418017	"IBSP"	"integrin binding sialoprotein"
"220277_at"	0.239965177431795	0.00204528638127474	3.41227109366259	-1.31545409759035	0.565748412078944	"CXXC4"	"CXXC finger protein 4"
"230867_at"	0.239965177431795	0.00204880152829398	3.4115986536478	-1.31694135688373	0.99044761968119	"COL6A6"	"collagen type VI alpha 6 chain"
"1557057_a_at"	0.239965177431795	0.00205709100264856	-3.41001730750166	-1.32043848988925	-2.29135901796048	"C5orf47"	"chromosome 5 open reading frame 47"
"205014_at"	0.239965177431795	0.00206464564338255	-3.40858150605886	-1.32361328225494	-1.87255968901248	"FGFBP1"	"fibroblast growth factor binding protein 1"
"224520_s_at"	0.239965177431795	0.00206829982910284	-3.40788883174708	-1.32514473860969	-0.773689663440155	"BEST3"	"bestrophin 3"
"1559760_at"	0.239965177431795	0.00206972715901219	-3.40761859390512	-1.32574218803724	-2.3100689226416	"LOC401220"	"uncharacterized LOC401220"
"1556351_at"	0.239965177431795	0.00207937747841394	-3.40579620813584	-1.32977075492616	-1.47088359129269	"HCN1"	"hyperpolarization activated cyclic nucleotide gated potassium channel 1"
"201300_s_at"	0.239965177431795	0.00208200370088019	-3.40530168404637	-1.33086382536854	-0.349460811141119	"PRNP"	"prion protein"
"1553535_a_at"	0.239965177431795	0.00208312926463925	-3.40508992246258	-1.33133187590953	-0.665969492878323	"RANGAP1"	"Ran GTPase activating protein 1"
"1555310_a_at"	0.239965177431795	0.00208347301317652	-3.40502527229395	-1.33147476837073	-1.0536647532339	"PAK6"	"p21 (RAC1) activated kinase 6"
